LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA libid 1355,LIBRARY*NAME_CLASS*SHORT,Biblioteca Nacional,,,,,,,"Av. Rio Branco, 219",Rio de Janeiro,,Brasil,20040-008,(21) 2220-9484,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,dilluns a divendres de 9 a 17h,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-23,AVENOZA,2015-11-18,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://www.bn.br/,,5-06-15,Rio de Janeiro: Biblioteca Nacional
BITECA libid 1356,LIBRARY*NAME_CLASS*SHORT,Taylor Institution Library,,,,,,,St Giles’,Oxford,,United Kingdom,OX1 3NA,WWW.TAYLIB.OX.AC.UK/INDEX,LIBRARY*PHONE_LOC*URL,,Amanda,Peters,,,librarian in charge,01865 2-78160,amanda.peters@ouls.ox.ac.uk,,de dilluns a divendres de 9h a 19h,,,,LIBRARY*CALL_TYPE*V,2013-06-20,Gemma Avenoza,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-23,AVENOZA,2013-06-24,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,enquiries@taylib.ox.ac.uk,,,Oxford: Taylor Institution Library
BITECA libid 1357,LIBRARY*NAME_CLASS*SHORT,Biblioteca privada,,,,,,,,Desconeguda,,Aràbia Saudita?,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-21,ROVIRA,2010-08-20,AVENOZA,,,,,Desconeguda: Biblioteca privada
BITECA libid 1358,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Pública d’Oriola “Fernando de Loaces”,,,,,,,Plaza del Marqués de Rafal 1,Oriola,,Espanya,03300,965302497,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,10-14 i 16:30-19:30,dissabtes i festius,,,LIBRARY*CALL_TYPE*V,2010-04-06,Gemma Avenoza,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BITECA insid 1256,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 7326,,170-6,21-80,,,,,,,,,,"El fons antic es troba a la segona planta de l’edifici, a la planta baixa es consulta el fons de l’arxiu històric municipal.<br /><br />Segons Albert (1951) a la biblioteca hi ha còpies d’incunables castellans (it. 43, 54 i 63) i llatins.",,2007-05-22,ROVIRA,2016-03-31,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,www.bibliotecaspublicas.es/orihuela/recursos.jsp,,4-08-10,Oriola: Biblioteca Pública
BITECA libid 1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-22,ROVIRA,2024-06-11,TRIADO,,,,,
BITECA libid 1360,LIBRARY*NAME_CLASS*SHORT,Ateneo Mercantil,,,,,,,"Pl. Ajuntament, 18",València,,Espanya,46001,34 96 3525984,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,10-14 h dies laborables,,,,LIBRARY*CALL_TYPE*V,2008,LS GA,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,consta que tenen un volum mss. de sermons de Vicent Ferrer,,2007-05-22,ROVIRA,2014-01-05,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,ateneo@ateneomercantilvalencia.org,,,València: Ateneo Mercantil
BITECA libid 1361,LIBRARY*NAME_CLASS*SHORT,Arxiu Municipal,,,,,,,"Casa de l’Oli. Av. La Murà, 14",Vila-Real,,Espanya,12540,964529397,LIBRARY*PHONE_LOC*MAIN,964547020,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-24,ROVIRA,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,arxiu@ajvila-real.es,,,Vila-Real: Arxiu Municipal
BITECA libid 1362,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Provincial de las Escuelas Pías,,,,,,,Dr. Moliner 5 balo a,València,,Espanya,46010,963625291,LIBRARY*PHONE_LOC*MAIN,963625269,,,,,,,,,11-13h dimarts i dijous,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-24,ROVIRA,2014-01-05,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,ep.val4@escolapios.es,,,València: Biblioteca Escuelas Pías
BITECA libid 1363,LIBRARY*NAME_CLASS*CURRENT,Museo Valenciano de la Ilustración y de la Modernidad,,,,,,,"Guillem de Castro, 8 - Quevedo, 10",València,,Espanya,46001,96 3883761/62,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,9-14 h dilluns a divendres,,,,LIBRARY*CALL_TYPE*V,2008,GA,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-24,ROVIRA,2014-01-05,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,bibliotecamuvim@dival.es,,,València: MUVIM
BITECA libid 1364,LIBRARY*NAME_CLASS*CURRENT,University of Vermont Libraries,,,,,,,,Burlington,VT,USA,05405,(802) 656 2022,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"només s’ha trobat un exemplar en català, {I}El llibre de les dones{/I} de Jaume Roig, publicat a València per J. García el 1735",,2007-11-05,ROVIRA,2012-01-28,App Service - MCR,,,,,Burlington: UVM Libraries
BITECA libid 1365,LIBRARY*NAME_CLASS*CURRENT,University of Maryland College Park,,,,,,,College Park,Maryland,MD,USA,20742,WWW.LIB.UMD.EDU,LIBRARY*PHONE_LOC*URL,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-15,ROVIRA,2010-08-20,AVENOZA,,,,,Maryland: University Library
BITECA libid 1366,LIBRARY*NAME_CLASS*CURRENT,University of New Mexico,,,,,,,,Albuquerque,NM,USA,87131,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-15,ROVIRA,2010-08-20,AVENOZA,,,,,Albuquerque: University Library
BITECA libid 1367,LIBRARY*NAME_CLASS*CURRENT,Pennsylvania State University,,,,,,,104 Paterno Library,University Park,PA,USA,16802,(814) 865-7931,LIBRARY*PHONE_LOC*FAX,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-15,ROVIRA,2014-01-05,FAULHABER,,,,,University Park: Penn. State Special Collections Library
BITECA libid 1368,LIBRARY*NAME_CLASS*CURRENT,UCLA Library Special Collections,,,,,,,A1713 Charles E. Young Research Library,Los Angeles,CA,USA,90095,(310) 825-4988,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-15,ROVIRA,2024-06-11,TRIADO,UNIVERSAL*INTERNET_CLASS*EMA,spec-coll@library.ucla.edu,,,Los Angeles: Special Collections
BITECA libid 1369,LIBRARY*NAME_CLASS*CURRENT,University of Kansas Libraries. Spencer Research Library,,,,,,,Jayhawk Blvd. 1425,Lawrence,KS,USA,66045-7544,(785) 864-8983,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-11-15,ROVIRA,2014-01-05,FAULHABER,,,,,Lawrence: U. of Kansas Kenneth Spencer Research Library
BITECA libid 1370,LIBRARY*NAME_CLASS*CURRENT,Archivo General de la Fundación Casa Ducal de Medinaceli,,,,,,,"Pl. Pilatos, 1",Sevilla,,Espanya,41003,(95) 4501545,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2008,LS,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,web en construcció: secretario[?]@fundacionmedinaceli.org,,2007-11-21,ROVIRA,2010-08-20,AVENOZA,,,,,Sevilla: Archivo de los Duques de Medinaceli
BITECA libid 1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-05-08,ROVIRA,2024-06-13,TRIADO,,,,,
BITECA libid 1373,LIBRARY*NAME_CLASS*SHORT,Univ. Pennsylvania,,,,,,,"Van Pelt-Dietrich Library Center, 6th floor 3420 Walnut Street",Philadelphia,PA,USA,19104-6206,,,,David,McKnight,,,Director,215 746 5829,dmcknigh@upenn.edu,,9-16:45h,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-16,AVENOZA,2024-06-13,TRIADO,UNIVERSAL*INTERNET_CLASS*EMA,RBML@UPENN.EDU,,,Philadelphia: Univ. Pennsylvania
BITECA libid 1374,LIBRARY*NAME_CLASS*SHORT,Pickering & Chatto,,,,,,,,London,,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-10-16,AVENOZA,2024-06-13,TRIADO,,,,,London: Pickering & Chatto
BITECA libid 1375,LIBRARY*NAME_CLASS*CURRENT,Archivo Histórico de Protocolos Notariales,,,,,,,,Saragossa,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-03,ROVIRA,2010-08-20,AVENOZA,,,,,Saragossa: Archivo de Protocolos Notariales
BITECA libid 1377,LIBRARY*NAME_CLASS*SHORT,Arxiu Municipal,,,,,,,,Ontinyent,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-10,ROVIRA,2010-08-20,AVENOZA,,,,,Ontinyent: Arxiu Municipal
BITECA libid 1378,LIBRARY*NAME_CLASS*SHORT,Convent de la Concepció,,,,,,,,Ciutat de Mallorca,,Espanya,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-11-10,ROVIRA,2010-08-20,AVENOZA,,,,,Ciutat de Mallorca: Convent de la Concepció
BITECA libid 1379,LIBRARY*NAME_CLASS*SHORT,Monestir,,,,,,,Abadia de Poblet,Poblet,,Espanya,43448,977 870089,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-12-03,ROVIRA,2012-01-16,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,info@poblet.cat,,,Poblet: Monestir
BITECA libid 1380,LIBRARY*NAME_CLASS*SHORT,Biblioteca degl’Intronati,,,,,,,"Via de la Sapienza, 1-7",Siena,,Italia,,0577280704,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-12-03,ROVIRA,2010-08-20,AVENOZA,UNIVERSAL*INTERNET_CLASS*EMA,biblioteca@comune.siena.it,,,Siena: Biblioteca degl’Intronati
BITECA libid 1381,LIBRARY*NAME_CLASS*SHORT,U. of California (MAIN),,,,,,,,Berkeley,CA,USA,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-16,AVENOZA,2010-08-17,AVENOZA,,,,,Berkeley: U. of California (MAIN)
BITECA libid 1382,LIBRARY*NAME_CLASS*CURRENT,Dr. Jörn Günter Rare Books AG. Manuscripts and Rare Books,,,,,,,"Mosboden 1, Box 83",Stalden,,Switzerland,6063,+41(0)41 669 7000,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*BKDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-08-19,AVENOZA,2011-08-19,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://guenther-rarebooks.com/en/home/index.php,,,Stalden: J. Günter Rare Books
BITECA libid 1383,LIBRARY*NAME_CLASS*SHORT,Archives Départamentales,,,,,,,,Toulouse,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-17,AVENOZA,,,,,,,Toulouse: Archives Départamentales
BITECA libid 1384,LIBRARY*NAME_CLASS*SHORT,Arxiu Comarcal,,,,,,,,Ripoll,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-17,AVENOZA,,,,,,,Ripoll: Arxiu Comarcal
BITECA libid 1385,LIBRARY*NAME_CLASS*SHORT,Harvard Widener Library,,,,,,,,Cambridge,MA,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-18,AVENOZA,2015-06-04,AVENOZA,,,,,Cambridge: Harvard Widener Library
BITECA libid 1386,LIBRARY*NAME_CLASS*SHORT,Convent de la Trinitat,,,,,,,"Trinidad, 13",València,,,46010,+34 963 60 5255,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-18,AVENOZA,,,,,,,València: Convent de la Trinitat
BITECA libid 1388,LIBRARY*NAME_CLASS*SHORT,Arxiu Diputació,,,,,,,"Beato Nicolás Factor, 1",València,,,46007,,,,Amparo,García López,Directora,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-19,AVENOZA,2015-06-05,AVENOZA,,,,,València: Arxiu Diputació
BITECA libid 1389,LIBRARY*NAME_CLASS*SHORT,Arxiu Municipal,,,,,,,,Alacant,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BITECA bibid 7326,,168,it. 1,,,,,,,,,,Albert Berenguer (1951) només esmenta un incunable llatí present a la biblioteca.,,2012-07-16,AVENOZA,2016-03-31,AVENOZA,,,,,Alacant: Arxiu Municipal
BITECA libid 1390,LIBRARY*NAME_CLASS*SHORT,Carmelites,,,,,,,,Benicàssim,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-17,AVENOZA,2014-01-05,FAULHABER,,,,,Benicàssim: Carmelites
BITECA libid 1391,LIBRARY*NAME_CLASS*SHORT,Arxiu Comarcal,,,,,,,"Plaça de la Creu, 18. Cal Maco",Igualada,,,08700,93 804 44 56,LIBRARY*PHONE_LOC*MAIN,,Marta,Vives Sabaté,Arxivera,,,,acanoia.cultura@gencat.cat,,"9-14h i 15,30-18h dilluns a divendres (hivern)",,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Conserven també un llibre de privilegis de la Vila (1291-1628). <br />Fons parroquial: Parròquia de Santa Maria d’Igualada<br />Caixa 136 conté 14, sense numerar, alguns, però, tenen antigues signatures de la parròquia de Santa Maria d’Igualada. Ens interessen tres fragments procedents d’antics còdexs de pergamí que es reaprofitaren com a relligadures.<br />a)	bifoli amb els salms, s. XV<br />b)	fragment d’un foli de l’evangeli de sant Marc en llatí, que sembla en lletra carolina<br />c)	fragment d’un foli a doble columna i amb glosa d’un text jurídic en llatí, aparentment els Usatges (la glossa podria ser la de Jaume Marquilles).<br />Tot fotografiat.<br /><br />Caixa 53 conté 8 lligalls, més el que correspondria al lletovari. Un dels lligalls està relligat amb un bifoli de pergamí a dues columnes que copia un text religiós en el que es troben cites bíbliques (Cantica canticorum, Evangelia).<br />",email a l’arxiu el 20/07/12 demanant confirmació del volum,2012-07-20,AVENOZA,2013-11-05,ROVIRA,,,,,Igualada: Arxiu Comarcal
BITECA libid 1393,LIBRARY*NAME_CLASS*CURRENT,Biblioteca imperial de Sant Petersburg,,,,,,,,Sankt Peterburg,Rússia,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-11-19,AVENOZA,2024-06-13,TRIADO,,,,,Sankt Peterburg: Biblioteca imperial de Sant Petersburg
BITECA libid 1394,LIBRARY*NAME_CLASS*SHORT,Arxiu privat,,,,,,,,Garrotxa (Comarca),,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 4758,,,,,,,,,,,,,,,2012-12-13,ROVIRA,2012-12-13,ROVIRA,,,,,Garrotxa (Comarca): Arxiu privat
BITECA libid 1395,LIBRARY*NAME_CLASS*SHORT,Archivo de los Condes de Orgaz,,,,,,,"c/ Caracas, 21",Madrid,,Espanya,28010,91 4195171,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,a convenir,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-27,ROVIRA,2013-02-27,ROVIRA,UNIVERSAL*INTERNET_CLASS*URL,http://censoarchivos.mcu.es/CensoGuia/archivodetail.htm?id=37554,,,Madrid: Archivo de los Condes de Orgaz
BITECA libid 1396,LIBRARY*NAME_CLASS*SHORT,Olim: Parròquia [?],,,,,,,,Sant Feliu Sasserra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-13,AVENOZA,2024-06-13,TRIADO,,,,,Sant Feliu Sasserra: Olim: Parròquia [?]
BITECA libid 1397,LIBRARY*NAME_CLASS*SHORT,Olim Fernando Colón,,,,,,,,Sevilla,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-13,AVENOZA,2024-06-13,TRIADO,,,,,Sevilla: Olim Fernando Colón
BITECA libid 1398,LIBRARY*NAME_CLASS*SHORT,Arxiu Parroquial,,,,,,,"Pl. de l’Església, 12",Caldes de Montbui,Barcelona,,08140,938650082,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2013-05-09,"J. A. Iglesias-Fonseca, L. Soriano, A. Montaner, F. Guixà",no es trobà la carpeta de fragments que Iglesias-Fonseca havia estudiat anys enrera,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-14,AVENOZA,2013-09-03,AVENOZA,,,,,Caldes de Montbui: Arxiu Parroquial
BITECA libid 1399,LIBRARY*NAME_CLASS*CURRENT,Els llibres del Tirant,,,,,,,"Rambla Volart 87, baixos",Barcelona,,,08041,934523532,LIBRARY*PHONE_LOC*MAIN,,Albert,Roqué,Responsable,,,,caixa@elsllibresdeltirant.com,,,,,,,,,,,,LIBRARY*CLASS*BKDL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-05-20,AVENOZA,2024-06-13,TRIADO,,,,,Barcelona: Els llibres del Tirant
BITECA libid 1400,LIBRARY*NAME_CLASS*SHORT,Arxiu Nacional de Catalunya,,,,,,,"Carrer de Jaume I, 33-51",Sant Cugat del Vallès,,,08195,935897788,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"Dilluns-dijous, de 8 a 18:30h",,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-03,SORIANO,2013-06-06,SORIANO,,,,,Sant Cugat del Vallès: Arxiu Nacional de Catalunya
BITECA libid 1401,LIBRARY*NAME_CLASS*SHORT,L. M. D. Biomedical Library UCLA,,,,,,,"12-077 CHS, Box 951798",Los Angeles,CA,,90095-1798,310 825-6940,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,LIBRARY*CALL_TYPE*V,2015-07-09,OPR,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-14,AVENOZA,2015-08-29,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,http://unitproj.library.ucla.edu/biomed/his/collection-orig.cfm?id=496&f=x,,,Los Angeles: L. M. D. Biomedical Library UCLA
BITECA libid 1402,LIBRARY*NAME_CLASS*SHORT,Codrington Library,,,,,,,Hay Street,Oxford,,United Kingdom,OX1 4AL,+44(0)1865 279318,LIBRARY*PHONE_LOC*MAIN,,Gaye,Morgan,,,Assistant Librarian and Conservator,,codrington.library@all-souls.ox.ac.uk,,"contactar amb la biblioteca, canvien freqüentment",,,,LIBRARY*CALL_TYPE*V,2013-06-20,Lourdes Soriano i Gemma Avenoza,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"catàleg manuscrit; per als impresos, consultar la www",,2013-06-20,AVENOZA,2013-07-04,AVENOZA,,,,,Oxford: Codrington Library
BITECA libid 1403,LIBRARY*NAME_CLASS*SHORT,The Fellows’ Library,,,,,,,Turl Street,Oxford,,UK,OX1 3DW,,,,Owen,McKnight,,,Librarian,,owen.mcknight@jesus.ox.ac.uk,,"dijous i divendres, hores concertades",,,,LIBRARY*CALL_TYPE*V,2013-06-20,Lourdes Soriano,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fons imprès integrat al catàleg general de les biblioteques d’Oxford recentment (2013-06); la biblioteca posseix al voltant d’11.000 volums procedents d’antiquaris adquirits pel College des de la seva funació al s. XVII,,2013-06-24,AVENOZA,2013-07-04,AVENOZA,UNIVERSAL*INTERNET_CLASS*URL,www.jesus.ox.ac.uk/about/the-fellows-library,,2013-07-04,Oxford: The Fellows’ Library
BITECA libid 1404,LIBRARY*NAME_CLASS*SHORT,ESADE,,,,,,,"Av. Torreblanca, 59",Sant Cugat del Vallès,,,08172,93 280 61 62,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,8 a 20h dilluns a divendres,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-07-01,AVENOZA,,,,,,,Sant Cugat del Vallès: ESADE
BITECA libid 1405,LIBRARY*NAME_CLASS*SHORT,The Schoyen Collection,,,,,,,,London-Oslo,,UK - Noruega,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.schoyencollection.com/research.html: 'The Schoyen Collection is located mainly in Oslo and London. Scholars are always welcome, and are strongly encouraged to do research and to publish material. Parts of the collection are deposited with universities and public libraries to facilitate access for scholars. Over 90 % of the MSS are unpublished at present. […] The correct reference to a specific MS in the collection is: 'The Schøyen Collection MS (number)'. The correct location is: 'Oslo and London'. The descriptions are based on the research, publications and kind assistance of a great many scholars.'",,2013-07-10,AVENOZA,2024-04-02,SORIANO,,,,,London-Oslo: The Schoyen Collection
BITECA libid 1406,LIBRARY*NAME_CLASS*SHORT,Staatsarchiv,,,,,,,Minoritenplatz 1,Wien,1010,Österreich,,,,,,,,,,,,,dilluns i dimarts 9-17,,,,LIBRARY*CALL_TYPE*V,1-09-15,GA LSR,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*TRA,BITECA bibid 7376,,,,,,,,,,,,,,,2013-07-10,AVENOZA,2017-07-13,AVENOZA,,,,,Wien: Staatsarchiv
BITECA libid 1407,LIBRARY*NAME_CLASS*SHORT,The Library Company,,,,,,,,Philadelphia,PA,USA,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fundada per Benjamin Franklin en 1731. Els seus manuscrits es troben dipositats a la Historial Society of Pennsylvania: “The bulk of the Library Company’s 550 linear feet of manuscripts are on deposit at the Historical Society of Pennsylvania. Access to the collection is available through the Library Company’s manuscript card catalog located at the Historical Society and through various printed finding aids. For more information, contact the Historical Society by phone at 215-732-6200, or by mail at 1300 Locust St., Philadelphia, PA 19107.”",,2013-09-14,AVENOZA,2024-06-13,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,http://www.librarycompany.org/,,,Philadelphia: The Library Company
BITECA libid 1408,LIBRARY*NAME_CLASS*SHORT,Arxiu Comarcal del Vallès Oriental,,2005.0,,,,,"Carrer de l’Olivar, 10",Granollers,,,08402,938611908,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,"dilluns a divendres, de 9h a 14h",,DNI,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abast cronològic: ss. XIV-XXI,,2013-10-07,ROVIRA,,,UNIVERSAL*INTERNET_CLASS*EMA,acvallesoriental.cultura@gencat.cat,,,Granollers: Arxiu Comarcal del Vallès Oriental
