BIOID,NAME_CLASS,NAME_FIRST,NAME_LAST,NAME_NUMBER,NAME_HONORIFIC,NAME_EPITHET,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,TITLE,TITLE_NUMBER,TITLE_CONNECTOR,TITLE_GEOID,TITLE_Q,TITLE_BD,TITLE_BDQ,TITLE_ED,TITLE_EDQ,TITLE_BASIS,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_Q,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,AFFILIATION_CLASS,AFFILIATION_TYPE,AFFILIATION_Q,AFFILIATION_GEOID,AFFILIATION_GEOIDQ,AFFILIATION_BD,AFFILIATION_BDQ,AFFILIATION_ED,AFFILIATION_EDQ,AFFILIATION_BASIS,SEX,RELATED_BIOCLASS,RELATED_BIODETAIL,RELATED_BIOID,RELATED_BIOIDQ,RELATED_BIOBD,RELATED_BIOBDQ,RELATED_BIOED,RELATED_BIOEDQ,RELATED_BIOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA bioid 5601,BIOGRAPHY*NAME_CLASS*NATV,Domingo,Sors,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1002,,1550,[?],1600,[?],,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,BIOGRAPHY*RELATED_INSCLASS*ALT,no es coneix,BITECA insid 1044,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-31,AVENOZA,2018-04-06,AVENOZA,,,,,Domingo Sors (Floruit 1550 [?] - 1600 [?])
BITECA bioid 5602,BIOGRAPHY*NAME_CLASS*NATV,Johanni,Ca[…]oi [?],,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1014,[?],1600,[?],1700,[?],,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-31,AVENOZA,,,,,,,Johanni Ca[…]oi [?] (Floruit 1600 [?] - 1700 [?])
BITECA bioid 5603,BIOGRAPHY*NAME_CLASS*NATV,R.,Romà [?],,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1600,[?],1700,[?],,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-31,AVENOZA,,,,,,,R. Romà [?] (Floruit 1600 [?] - 1700 [?])
BITECA bioid 5604,BIOGRAPHY*NAME_CLASS*NATV,,Didimo,,,,,,,,,,BIOGRAPHY*TITLE*REI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,2006-11-02,AVENOZA,,,,,"Didimo, Rei"
BITECA bioid 5605,BIOGRAPHY*NAME_CLASS*NATV,,Gran Turc,,,,[?],,,,,ms. BNM 7811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,,,,,,,Gran Turc
BITECA bioid 5606,BIOGRAPHY*NAME_CLASS*NATV,Psedo-Climent,,,,,,,,,,,BIOGRAPHY*TITLE*PAPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,la correspondència on hi figura el nom no permet identificar el papa esmentat amb cap dels papes Climent històrics,,2006-11-02,AVENOZA,2015-11-24,AVENOZA,,,,,"Psedo-Climent, Papa"
BITECA bioid 5607,BIOGRAPHY*NAME_CLASS*NATV,Ramon de,Monsoriu,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1485,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,,,,,,,Ramon de Monsoriu (Mossèn) (Floruit 1485)
BITECA bioid 5608,BIOGRAPHY*NAME_CLASS*NATV,Joan del,Milà,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1485,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,,,,,,,Joan del Milà (Mossèn) (Floruit 1485)
BITECA bioid 5609,BIOGRAPHY*NAME_CLASS*NATV,Joan Francesc de,Pròxida,,,,,,,,,,BIOGRAPHY*TITLE*COMTE,,BIOGRAPHY*TITLE_CONNECTOR*D’,BITECA geoid 1254,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1486,,,,,BIOGRAPHY*AFFILIATION_CLASS*REL,BIOGRAPHY*AFFILIATION_CLASS!REL*CATHOLIC,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,2007-07-02,AVENOZA,,,,,"Joan Francesc de Pròxida, Comte d’Almenara"
BITECA bioid 5610,BIOGRAPHY*NAME_CLASS*NATV,Andreu de,Penarroja,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1514,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,2006-11-03,AVENOZA,,,,,Andreu de Penarroja (Floruit 1514)
BITECA bioid 5611,BIOGRAPHY*NAME_CLASS*NATV,Bernat Guillem,Català,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1514,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,2006-11-03,AVENOZA,,,,,Bernat Guillem Català (Mossèn) (Floruit 1514)
BITECA bioid 5612,BIOGRAPHY*NAME_CLASS*NATV,Joanot,Agullana,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1510,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,,,,,,,Joanot Agullana (Mossèn) (Floruit 1510)
BITECA bioid 5613,BIOGRAPHY*NAME_CLASS*NATV,Antich,Sariera,,BIOGRAPHY*NAME_HONORIFIC*DONZELL,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1510,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,2007-05-10,AVENOZA,,,,,Antich Sariera (Donzell) (Floruit 1510)
BITECA bioid 5614,BIOGRAPHY*NAME_CLASS*NATV,Bernadi,Ribes Trompeta,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1511,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,,,,,,,Bernadi Ribes Trompeta (Floruit 1511)
BITECA bioid 5615,BIOGRAPHY*NAME_CLASS*NATV,Perot,Capila,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1511,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,,,,,,,Perot Capila (Floruit 1511)
BITECA bioid 5616,BIOGRAPHY*NAME_CLASS*NATV,Miquel,Sarriera,,,,,,,,,,BIOGRAPHY*TITLE*BATLLE,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1510,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,,,,,,,"Miquel Sarriera, Batlle"
BITECA bioid 5617,BIOGRAPHY*NAME_CLASS*NATV,Francesc,Gilabert,,,,,,,,,,BIOGRAPHY*TITLE*BARÓ,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1996,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-02,AVENOZA,2006-11-02,AVENOZA,,,,,"Francesc Gilabert, Baró de Baronia de Cruïlles"
BITECA bioid 5618,BIOGRAPHY*NAME_CLASS*NATV,Francí,Crespi de Valldaura,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1514,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CAVALLER,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-03,AVENOZA,2008-11-20,AVENOZA,,,,,"Francí Crespi de Valldaura (Mossèn), cavaller"
BITECA bioid 5619,BIOGRAPHY*NAME_CLASS*NATV,Gerònim d’,Ixar,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1514,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-03,AVENOZA,2006-11-03,AVENOZA,,,,,Gerònim d’ Ixar (Floruit 1514)
BITECA bioid 5620,BIOGRAPHY*NAME_CLASS*NATV,Perot,Crespi de Valldaura,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1002,,1515,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CAVALLER,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-03,AVENOZA,,,,,,,"Perot Crespi de Valldaura (Mossèn), cavaller"
BITECA bioid 5621,BIOGRAPHY*NAME_CLASS*NATV,Gaspar,Sitie,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1515,[?],,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-03,AVENOZA,2006-11-03,AVENOZA,,,,,Gaspar Sitie (Floruit 1515 [?])
BITECA bioid 5622,BIOGRAPHY*NAME_CLASS*NATV,M.,Crozet,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1077,,1801,[?],1900,[?],,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*RELLIGADOR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-09,SORIANO,2006-11-09,SORIANO,,,,,"M. Crozet, relligador"
BITECA bioid 5623,BIOGRAPHY*NAME_CLASS*NATV,,Labitte,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1077,,1801,[?],1900,[?],,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*RELLIGADOR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-09,SORIANO,,,,,,,"Labitte, relligador"
BITECA bioid 5624,BIOGRAPHY*NAME_CLASS*NATV,Bertran des,Vall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-21,AVENOZA,,,,,,,Bertran des Vall
BITECA bioid 5625,BIOGRAPHY*NAME_CLASS*NATV,Bartomeu,Cucala,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1288,,1500,,1570,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUESECULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q85433216,,,,,,,,,,,,,,,,2006-11-23,AVENOZA,2023-10-04,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q85433216,,2023-10-04,"Bartomeu Cucala, clergue secular"
BITECA bioid 5626,BIOGRAPHY*NAME_CLASS*NATV,Maria,Cardona i Recasens,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1500,,1570,,,,,,,,,,,,,BIOGRAPHY*SEX*F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-23,AVENOZA,,,,,,,Maria Cardona i Recasens (Floruit 1500 - 1570)
BITECA bioid 5627,BIOGRAPHY*NAME_CLASS*NATV,Joan de,Monpalau,,,,,,,,,Viquipèdia,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1445,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CAVALLER,,,,,,,,Wikidata,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q65211078,,,,,,,,,,,,,,,,2006-11-23,AVENOZA,2023-11-13,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q65211078,,2023-11-13,"Joan de Monpalau, cavaller"
BITECA bioid 5628,BIOGRAPHY*NAME_CLASS*NATV,Ramon de,Vilaragut,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1445,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-24,AVENOZA,,,,,,,Ramon de Vilaragut (Floruit 1445)
BITECA bioid 5629,BIOGRAPHY*NAME_CLASS*NATV,Eiximèn,Perez Escrivà,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1516,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-11-28,AVENOZA,2023-11-30,TRIADO,,,,,Eiximèn Perez Escrivà (Floruit 1516)
BITECA bioid 5630,BIOGRAPHY*NAME_CLASS*TRAN,Arnau de,Peralta,,,,,,,,,,BIOGRAPHY*TITLE*BISBE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1002,,1243,,1248,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 2489,,1271,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUESECULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q4794471,,,,,,,,,,,,,,,,2007-01-09,AVENOZA,2023-10-12,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q4794471,,2023-10-12,"Arnau de Peralta, Bisbe de València [1243 - 1248]"
BITECA bioid 5631,BIOGRAPHY*NAME_CLASS*TRAN,Ramon,Despont,,,,,,,,,,BIOGRAPHY*TITLE*BISBE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1002,,1289,,1312,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1383,,1312-11-13,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUESECULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*VID,BITECA bibid 8556,,,Q9065993,,,,,,,,,,,,,,,,2007-01-09,AVENOZA,2023-09-15,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q9065993,,2023-09-15,"Ramon Despont, Bisbe de València [1289 - 1312]"
BITECA bioid 5632,BIOGRAPHY*NAME_CLASS*TRAN,Ramon de,Gaston,,,,,,,,,,BIOGRAPHY*TITLE*BISBE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1002,,1312,,1348,,,BIOGRAPHY*MILESTONE_CLASS*DIE,,,,,1348-06-18,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUESECULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q68867363,,,,,,,,,,,,,,,,2007-01-09,AVENOZA,2023-09-22,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q68867363,,2023-09-21,"Ramon de Gaston, Bisbe de València [1312 - 1348]"
BITECA bioid 5633,BIOGRAPHY*NAME_CLASS*NATV,Hug de,Fenollet,,,,,,,,,,BIOGRAPHY*TITLE*BISBE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1002,,1348,,1356,,,BIOGRAPHY*MILESTONE_CLASS*DIE,,,,,1356-06-21,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUESECULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q68903477,,,,,,,,,,,,,,,,2007-01-09,AVENOZA,2023-11-06,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q68903477,,2023-11-06,"Hug de Fenollet, Bisbe de València [1348 - 1356]"
BITECA bioid 5634,BIOGRAPHY*NAME_CLASS*NATV,Vidal de,Blanes i Fenoll,,,,,,,,,,BIOGRAPHY*TITLE*BISBE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1002,,1356,,1369,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1002,,1369-02-09,,,,Wikidata,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUESECULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q52497246,,,,,,,,,,,,,,,,2007-01-09,AVENOZA,2023-11-13,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q52497246,,2023-11-13,"Vidal de Blanes i Fenoll, Bisbe de València [1356 - 1369]"
BITECA bioid 5635,BIOGRAPHY*NAME_CLASS*NATV,Roderic de,Borja,,,,,,,,,,BIOGRAPHY*TITLE*BISBE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1002,,1458,,1492,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1072,,1431-01-01,,,,,BIOGRAPHY*AFFILIATION_CLASS*PRO,BIOGRAPHY*AFFILIATION_CLASS!PRO*CLERGUEREGULAR,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*VID,BITECA bibid 8556,,,Q108316,,,,,,,,,,,,,,,,2007-01-09,AVENOZA,2023-09-12,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q108316,,2023-09-12,"Roderic de Borja, Bisbe de València [1458 - 1492]"
BITECA bioid 5636,BIOGRAPHY*NAME_CLASS*NATV,Guillem Ramon de,Bellera,,,,,,,,,,BIOGRAPHY*TITLE*BARÓ,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 2000,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1478,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*ONCLE,,BITECA bioid 5568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-29,AVENOZA,2007-03-29,AVENOZA,,,,,"Guillem Ramon de Bellera, Baró de Bellera"
BITECA bioid 5637,BIOGRAPHY*NAME_CLASS*NATV,Francesc,Bertran de Gelida,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1470,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*AMIC,,BITECA bioid 5568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-29,AVENOZA,,,,,,,Francesc Bertran de Gelida (Floruit 1470)
BITECA bioid 5638,BIOGRAPHY*NAME_CLASS*NATV,Pere,Sarriera,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1456,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*SOGRE,,BITECA bioid 1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-29,AVENOZA,2007-04-17,AVENOZA,,,,,Pere Sarriera (Mossèn) (Floruit 1456)
BITECA bioid 5639,BIOGRAPHY*NAME_CLASS*NATV,Genís,Miquel,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1011,,1456,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*GERMÀ,,BITECA bioid 5642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-29,AVENOZA,2007-04-17,AVENOZA,,,,,Genís Miquel (Naixement Girona)
BITECA bioid 5640,BIOGRAPHY*NAME_CLASS*NATV,Joan Pere,Sarriera,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1456,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*FILL,,BITECA bioid 5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-29,AVENOZA,2007-05-02,ROVIRA,,,,,Joan Pere Sarriera (Mossèn) (Floruit 1456)
BITECA bioid 5641,BIOGRAPHY*NAME_CLASS*NATV,Charlotte,Harris,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1902,,,,,,,,,,,,,,,BIOGRAPHY*SEX*F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-16,AVENOZA,,,,,,,Charlotte Harris (Floruit 1902)
BITECA bioid 5642,BIOGRAPHY*NAME_CLASS*NATV,Bernat,Miquel de Girona,,,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1011,,1456,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,BIOGRAPHY*RELATED_BIOCLASS*GERMÀ,,BITECA bioid 5639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-17,AVENOZA,,,,,,,Bernat Miquel de Girona (Naixement Girona)
BITECA bioid 5643,BIOGRAPHY*NAME_CLASS*NATV,Pero Jordan,Urriés,,BIOGRAPHY*NAME_HONORIFIC*MOSSÈN,,,,,,,,,,,,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1469,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-17,AVENOZA,,,,,,,Pero Jordan Urriés (Mossèn) (Floruit 1469)
BITECA bioid 5644,BIOGRAPHY*NAME_CLASS*NATV,Joan,Sarriera,,,,,,,,,,BIOGRAPHY*TITLE*BATLLEGENERAL,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1268,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,BITECA geoid 1011,,1488,,,,Wikidata,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,BIOGRAPHY*RELATED_BIBCLASS*TRA,BITECA bibid 8556,,,Q11927937,,,,,,,,,,,,,,,,2007-04-17,AVENOZA,2023-11-15,TRIADO,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q11927937,,2023-11-14,"Joan Sarriera, Batlle general de Catalunya"
BITECA bioid 5645,BIOGRAPHY*NAME_CLASS*NATV,Guerau de,Vallseca,,,,,,,,,,BIOGRAPHY*TITLE*CIUTADÀ,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1001,,,,,,,BIOGRAPHY*MILESTONE_CLASS*BOR,,,BITECA geoid 1001,,1488,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-17,AVENOZA,,,,,,,"Guerau de Vallseca, Ciutadà de Barcelona"
BITECA bioid 5646,BIOGRAPHY*NAME_CLASS*NATV,Bernat,,,,,,,,,,,BIOGRAPHY*TITLE*VESCOMTE,,BIOGRAPHY*TITLE_CONNECTOR*DE,BITECA geoid 1058,,,,,,,BIOGRAPHY*MILESTONE_CLASS*FLO,,,,,1428,,,,,,,,,,,,,,,BIOGRAPHY*SEX*M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-17,AVENOZA,,,,,,,"Bernat, Vescomte de Cabrera"
