TEXID,TITLE_UNIFORM,TITLE_UNIFORM_BASIS,TITLE_VARIANT,TITLE_VARIANT_BASIS,TITLE_TRANSLATED,TITLE_TRANSLATED_BASIS,AUTHOR_IDP,AUTHOR_ID,AUTHOR_IDQ,AUTHOR_BASIS,INC_EXP_CLASS,INCIPIT,EXPLICIT,LANGUAGE_TEXT,LANGUAGE_ORIG,LANGUAGE_INTR,METRICS_LENGTH,METRICS_RHYME,MILESTONE_CLASS,MILESTONE_DETAIL,MILESTONE_GEOID,MILESTONE_GEOIDQ,MILESTONE_GEOBASIS,MILESTONE_BD,MILESTONE_BDQ,MILESTONE_ED,MILESTONE_EDQ,MILESTONE_BASIS,CLASS,TYPE,RELATED_BIOCLASS,RELATED_BIODETAIL,RELATED_BIOID,RELATED_BIOIDQ,RELATED_BIOBD,RELATED_BIOBDQ,RELATED_BIOED,RELATED_BIOEDQ,RELATED_BIOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,RELATED_UNICLASS,RELATED_UNIDETAIL,RELATED_UNIID,RELATED_UNIBASIS,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BITECA texid 5305,Disposició reial aprovada en unes corts de Barcelona celebrades al monestir dels frares menors,,Dipositio super audiencia tenenda,,,,Group 1,BITECA bioid 3631,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Jtem q{I}ue{/I} absent lo senyor Rey o la senyora Reyna loctine{I}n{/I}t seu de alcu{I}n{/I}a Ciutat vila o loch d{I}e{/I} cathalu{I}n{/I}ya audie{I}n{/I}cia no si puxa tenir he signar,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,BITECA geoid 1001,,,1310,[?],1410,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10017,,,,,,,,2003-12-02,AVENOZA,2012-01-28,App Service - MCR,,,,,"Sense identificar, Disposició reial aprovada en unes corts de Barcelona celebrades al monestir dels frares menors, promulgat 1310 [?] - 1410 [?]"
BITECA texid 5306,Recepta. Medicines,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,[…] qui ha exi[.] […] iiii dines de […] e meteuho a las e cremat,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1475,[?],1500,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10002,,,,,,,,2003-12-02,AVENOZA,2006-04-28,AVENOZA,,,,,"Desconegut, Recepta. Medicines, escrit 1475 [?] - 1500 [?]"
BITECA texid 5307,Estils e ordinacions del governador Arnau d’Erill,,,,,,Group 1,BITECA bioid 2882,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1345-07-30,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA geoid 1143,,BITECA subid 10017,,,,,,,,2003-12-02,AVENOZA,2008-10-21,ROVIRA,,,,,"Arnau d’Erill i de Mur, Baró d’Erill, Estils e ordinacions del governador Arnau d’Erill, promulgat 1345-07-30"
BITECA texid 5308,Er vey quem venguts als jorns lonchs,,,,,,Group 1,BITECA bioid 3430,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*PROVENÇAL,,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-12-02,AVENOZA,2003-12-02,AVENOZA,,,,,"Guillem de Cabestany, Er vey quem venguts als jorns lonchs"
BITECA texid 5309,"Capítols i ordinacions, ordinació de missatgers, de plets, de procuradors, de metges, de posseïdors, de possessions i de les taxes dels escrivans",,,,,,Group 1,BITECA bioid 1189,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,BITECA geoid 1001,,,1359-09-05,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,pot ser part de,BITECA texid 4809,,,BITECA geoid 1143,,BITECA subid 10017,,,,,,,,2003-12-03,AVENOZA,2008-10-21,ROVIRA,,,,,"Pere d’Aragó IV, Rei de Corona d’Aragó, Capítols i ordinacions, ordinació de missatgers, de plets, de procuradors, de metges, de posseïdors, de possessions i de les taxes dels escrivans, promulgat 1359-09-05"
BITECA texid 5310,Profecies sobre la conquesta de Granada,,Despertar-s’à la àguila que·n l’ayre va volant,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Despertar-s’à la àguila que·n l’ayre va volant | ab ses ales ben esteses, ab son bech va siulant","quar cells qui la creu menyspreen fugiran qüitadament, | per muntanyes e coves serà llur habitament",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,14 14 14 14,aaaa,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1492,[?],,,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 5304,,395-401 (ed. ref.),,,,,,,,,,,,,,,,,,,,"aquesta profecia té dues parts, la primera en vers (34 vv.) i la segona en prosa. La part versificada està constituïda per vuit cobles de versos monorims més una cobla de dos versos monorims en posició central. Cada vers té dos hemistiquis el primer dels quals té rima femenina i el segon masculina",ed bas ok; metrica ok;,2003-12-04,AVENOZA,2018-11-30,CAPDEVILA,,,,,"Desconegut, Profecies sobre la conquesta de Granada, escrit 1492 [?]"
BITECA texid 5311,Cançoner de Gandia,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-12-09,AVENOZA,2008-01-16,ROVIRA,,,,,"Desconegut, Cançoner de Gandia"
BITECA texid 5312,Deseiximent que Arnau Roger d’Anglesola i Ramon Roger de Pallars envien al rei Alfons el Benigne,,,,,,Group 1,BITECA bioid 3433,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1335-12-14,,,,,UNIFORM_TITLE*CLASS*CARTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10023,,,,,,,,2003-12-18,SORIANO,2015-06-24,AVENOZA,,,,,"Arnau Roger d’ Anglesola… Deseiximent que Arnau Roger d’Anglesola i Ramon Roger de Pallars envien al rei Alfons el Benigne, escrit 1335-12-14"
BITECA texid 5313,Tenint molt offeses les mies orelles,,,,,,Group 1,BITECA bioid 1146,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Tenint molt offeses les mies orelles,que son les oliues quen oli reuenen,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10ï 10 10 10ï 10ï 10 10 10ï,abbacddc,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,,,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 3109,,172,136.1 (219:209),,,,,,,part de,BITECA texid 1534,,,,,,,,,,,,Parramon ok; ED BAS MIQUEL I PLANAS OK;,2004-01-07,AVENOZA,2008-05-09,AVENOZA,,,,,"Baltasar Portell, Tenint molt offeses les mies orelles, escrit"
BITECA texid 5314,Ansí como al fierro aguisa la muela,,,,,,Group 1,BITECA bioid 1581,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Ansí como al fierro aguisa la muela,,UNIFORM_TITLE*LANGUAGE_TEXT*CASTELLÀ,,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-07,AVENOZA,,,,,,,"Carles d’Aragó, Príncep de Viana, Ansí como al fierro aguisa la muela"
BITECA texid 5315,"Senyor del mon, qui passau en saber",,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Senyor del mon, qui passau en saber","en mig dun riu, davall vn bell pomar",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10 10 10 10 10 10 10ï 10ï 10,abbbacddc,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,,,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 3109,2,207,154.4c (241:1),,,,,,,part de,BITECA texid 2835,,,,,,,,,,,,Parramon ok; ed bas Miquel i Planas ok;,2004-01-08,AVENOZA,2008-05-10,AVENOZA,,,,,"Joan Roís de Corella, Cavaller, Senyor del mon, qui passau en saber, escrit"
BITECA texid 5316,"Beda sou vos, senyor, quant vos contemple",,,,,,Group 1,BITECA bioid 1040,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Beda sou vos, senyor, quant vos contemple",per ço conech que sou de virtuts temple,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10ï 10 10 10ï,abba,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,,,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 3109,2,123,154.4a (150:4),,,,,,,part de,BITECA texid 2835,,,,,,,,,,,,"tot fet, amb ed bas Miquel i Planas",2004-01-08,AVENOZA,2008-05-10,AVENOZA,,,,,"Joan Roís de Corella, Cavaller, Beda sou vos, senyor, quant vos contemple, escrit"
BITECA texid 5317,De vos y de mi lo temps assegura,,,,,,Group 1,BITECA bioid 1101,,,UNIFORM_TITLE*INC_EXP_CLASS*RUBR,Demana lo reuerent mossen Fenollar al honrat y discret en Johan Moreno,que tant vos conech com sius agues vista,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10ï 10 10 10ï 10ï 10 10 10ï,abbacddc,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1495,,1496,ca.,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 3109,,169,60.5 (219:170) i 60.5a (219:171),,,,,,UNIFORM_TITLE*RELATED_UNICLASS*PAR,,BITECA texid 1534,,,,,,,,,,,,Parramon ok; ok ed Miquel i Planas,2004-01-08,AVENOZA,2024-04-19,SORIANO,,,,,"Bernat Fenollar, Prevere ~ Jaume Gassull i Almenar, Cavaller ~ Narcís Vinyoles, Ciutadà de València ~ Joan Moreno ~ Baltasar Portell ~ Síndic del comú dels Peixcadors: Lo… De vos y de mi lo temps assegura, escrit 1495 - 1496 ca."
BITECA texid 5318,Doliues lo past es fina pastura,,,,,,Group 1,BITECA bioid 1145,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Doliues lo past es fina pastura,donant li combat de carnals coltells,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,"[115.8 (219:170), p. 169=] 10ï 10 10 10ï 10ï 10 10 10ï",abbacddc,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,,,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 3109,,305,"115.8, 115.5, 115.4 i 115.2",,,,,,,part de,BITECA texid 1534,,,,,,,,,,,,ok ed Miquel i Planas; Parramon ok;,2004-01-08,AVENOZA,2008-05-10,AVENOZA,,,,,"Joan Moreno, Doliues lo past es fina pastura, escrit"
BITECA texid 5319,Recepta per a mal de queixal,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Sia recort q{I}ue{/I} mal de caxal la primera cosa,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1475,[?],1500,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10002,,,,,,,,2004-01-08,AVENOZA,2012-01-28,App Service - MCR,,,,,"Desconegut, Recepta per a mal de queixal, escrit 1475 [?] - 1500 [?]"
BITECA texid 5320,"Digau, mossen Jaume Gaçull, molt afable",,,,,,Group 1,BITECA bioid 2276,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Digau, mossen Jaume Gaçull, molt afable","Moreno Iohan, a quils desigs trauen",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,10ï 10 10 10ï 10ï 10 10 10ï,abbacddc,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,,,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 3109,,173,172.2 (219:217) i 172.1 (219:16),,,,,,,part de,BITECA texid 1534,,,,,,,,,,,,Parramon ok; ok ed Miquel i Planas,2004-01-08,AVENOZA,2008-05-10,AVENOZA,,,,,"Síndic del comú dels Peixcadors: Lo, Digau, mossen Jaume Gaçull, molt afable, escrit"
BITECA texid 5321,Recepta,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Per anpells de presechs codonys na te mossen Quintana de bells,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1475,[?],1500,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10002,,,,,,,,2004-01-08,AVENOZA,2006-04-28,AVENOZA,,,,,"Desconegut, Recepta, escrit 1475 [?] - 1500 [?]"
BITECA texid 5322,Per sospirar trobe alleujament,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Per sospirar trobe alleujament,vostre treball los és stat oblidat,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,[cobla I] 10 10ï 10ï 10 10 10 10 10,abbaccdd,,,,,,,,,,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*EDT,BITECA bibid 7192,,344-5,,,,,,,,,,,,,,BITECA subid 10119,,,,,,,metrica ok;,2004-01-11,AVENOZA,2014-01-03,AVENOZA,,,,,"Desconegut, Per sospirar trobe alleujament"
BITECA texid 5323,"Ave, lum y stela clara",,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Ave, lum y stela clara",lo passat mal y present,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7ï 7 7ï 7 7ï 7 7ï 7,ababcdcd,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1520,[?] ad quem,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no hem localitzat cap edició d’aquest poema,inedit ok; metrica ok;,2004-01-15,AVENOZA,2008-05-10,AVENOZA,,,,,"Desconegut, Ave, lum y stela clara, escrit 1520 [?] ad quem"
BITECA texid 5324,Goigs de la Mare de Déu de la Concepció,,Ab eterno preelecta,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Ab eterno preelecta | mare del Verb diuinal,suplicam quen l’hora streta | nos siau molt parcial,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,7ï 7ï 7ï 7ï 7ï 7 7ï 7,ababcdcd,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1520,[?] ad quem,,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,BITECA bibid 1173,2,38-39 (ed. ref.),,,,,,,,,,,,,,,,,,,,,metrica ok; ed bas Ribelles vol 2 ok;,2004-01-15,AVENOZA,2008-05-08,AVENOZA,,,,,"Desconegut, Goigs de la Mare de Déu de la Concepció, escrit 1520 [?] ad quem"
BITECA texid 5325,,,,,Vida de sant Vicent Ferrer,,Group 1,BITECA bioid 1046,,Martínez Romero,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Lo clar sol de justícia,quant ab devoció es invocat fer grandíssims miracles,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,,,1509,,Martínez Romero,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*DEDICATARI,,BITECA bioid 6383,,,,,,,UNIFORM_TITLE*RELATED_BIBCLASS*TRA,BITECA bibid 6902,,,12.2.1,,,,,,,,,,,,,BITECA subid 10013,,,,,,"Segons Martínez Romero Miquel Péreç i Carme Arronis no actuaria com a traductor, sinó que aplegaria fragments d’autors llatins i a partir de les seves fonts construiria una obra pròpia en vulgar.<br /><br />L’obra està dedicada a l’esposa de Pere d’Alpont, regent de la Cancelleria i del consell del rei Ferran II.",,2004-01-22,AVENOZA,2017-11-09,CAPDEVILA,UNIVERSAL*INTERNET_CLASS*URL,http://tintadellamp.ua.es/biblioteca/santvicent.xml,,2016-02-19,"Miquel Peres, Vida de sant Vicent Ferrer, escrit 1509"
BITECA texid 5326,Ordinacions i privilegis de les valls d’Àneu i d’Espot,,,,,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*ORD.COL,,,,,,,,,,,,BITECA bibid 5328,,,,,,,,,,,,,,,,,,,,,,,,2004-01-26,SORIANO,,,,,,,"Desconegut, Ordinacions i privilegis de les valls d’Àneu i d’Espot"
BITECA texid 5327,Trobes en llahor de Ramon Llull,,,,,,Group 1,BITECA insid 5312,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1502,ad quem,,,,UNIFORM_TITLE*CLASS*VERS.COL,,,,,,,,,,,,BITECA bibid 1497,,,,,,,,,,,,,,,,,,,,,,"aquest certamen poètic en honor de Ramon Llull es va celebrar l’any 1502, a l’església de Sant Francesc de Palma de Mallorca, el 15 de maig, coincidint amb la festa de Pentecosta. Antoni Maçot va ser el mantenidor, i van ser jutges el mestre en teologia fra Francesc Parera i el mercader Gaspar Calaff. Van concórrer al premi Jordi Alber, Joan Odó de Menorca i Gaspar Verí. El jurat va atorgar el premi ex aequo a Joan Odó de Menorca i a Gaspar Verí, però aquest darrer va presentar al jurat una apel·lació de la sentència, llegint una nova composició que va moure el jurat a declarar-lo vencedor",,2004-01-27,AVENOZA,2018-06-13,AVENOZA,,,,,"Col·lectiu, Trobes en llahor de Ramon Llull, escrit 1502 ad quem"
BITECA texid 5328,Misses de sant Pau ermità,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Les misses de mossen Sent Pau hermita; la persona qui les fa dir trau vna anima de porgatori. | Primo dues misses del Sant Sperit; cascuna missa ab .vij. candeles,"La .xxxiij. es de Sent Pere e de Sent Pau, ab .xij. candelles",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,,,,,,,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-27,AVENOZA,2008-08-01,ROVIRA,,,,,"Desconegut, Misses de sant Pau ermità"
BITECA texid 5329,Propietats dels dotze signes del zodíac,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,[…] on senyoreja la sua planeta. Alcova es lo ventre de Virginis e son 5 estelles aytals,"o deu esser ferit per l uyll, o deu esser ab un uyll; plau li de vestir draps blanchs, e fa diversitat a homens, e ha un signe, ço es Cancer; argent",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10027,,,,,,,,2004-01-27,AVENOZA,2006-05-19,AVENOZA,,,,,"Desconegut, Propietats dels dotze signes del zodíac, escrit 1400 [?] - 1500 [?]"
BITECA texid 5330,Forma i manera de fer l’astrolabi,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*RUBR,Forma e manera per fer lestelabre. E direm primer del lim,"lo qual ha nom equinocial, e ffes a la P damunt prop la linya meridional una F, e baix una H. En [.] linya migana, a la part esquera, una G, e a la part dreta una [.]",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,BITECA bibid 1416,,,,,,,,,,,,,,,,BITECA subid 10027,,,,,,,,2004-01-27,AVENOZA,2006-05-19,AVENOZA,,,,,"Desconegut, Forma i manera de fer l’astrolabi, escrit 1400 [?] - 1500 [?]"
BITECA texid 5331,Oració [Deus baynots],[?],,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,"Senyor Deu si yo e feta cossa de que yo sia culpable a tu [..] ya no he pugut ffer que sia obra e factura tua, e si yo he tolta [.] de mi la tua puritat","Regoneix me donchs, Senyor Deu meu, a mi qui son te, e foragita, leva e deneja tot que en mi sia estrayn. Amen",UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,BITECA subid 10003,,,,,,,,2004-01-27,AVENOZA,2011-03-02,ROVIRA,,,,,"Desconegut, Oració [Deus baynots], escrit 1400 [?] - 1500 [?]"
BITECA texid 5332,Taula calendària perpètua,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,En aquesta taula dessus scrita es la Pasqua assum[pta] e devets saber que aquesta letra M signiffica març e aquesta letra A significa abril,E devets saber que lany M.ccc.xxiij. Pascuam en la prim[..] casa a .xxvij. de març,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*C,,,,,1400,[?],1500,[?],,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,BITECA bibid 1416,,,,,,,,,,,,,,,,BITECA subid 10012,,,,,,,,2004-01-27,AVENOZA,2006-05-19,AVENOZA,,,,,"Desconegut, Taula calendària perpètua, compilat 1400 [?] - 1500 [?]"
BITECA texid 5333,Lo pel·licà vestit de sa natural manera,,,,,,Group 1,BITECA bioid 1002,,,UNIFORM_TITLE*INC_EXP_CLASS*TEXT,Lo pel·licà vestit de sa natural manera,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,13,a,UNIFORM_TITLE*MILESTONE_CLASS*W,,,,,1350,[?],1400,[?],,UNIFORM_TITLE*CLASS*VERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"només una línia, que sembla el començament d’una composició poètica",inedit ok; versificacio ok;,2004-02-03,AVENOZA,2008-04-24,AVENOZA,,,,,"Desconegut, Lo pel·licà vestit de sa natural manera, escrit 1350 [?] - 1400 [?]"
BITECA texid 5334,Modus et forma procedendi in criminibus,,,,Establiments de fets criminals,,Group 1,BITECA bioid 1152,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,,,1311,ad quem,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-03,AVENOZA,,,,,,,"Jaume II, Rei de Mallorca, Establiments de fets criminals, promulgat 1311 ad quem"
BITECA texid 5335,Forma citationis que debet fieri delatis ab sententibus de criminibus,,,,Forma de citació criminal,,Group 1,BITECA bioid 1191,[?],,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1387,,1396,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-03,AVENOZA,2004-02-03,AVENOZA,,,,,"Joan I, Rei de Corona d’Aragó, Forma de citació criminal, promulgat 1387 - 1396"
BITECA texid 5336,En què forma la collita del bovatge se deu pagar e levar,,,,,,Group 1,BITECA bioid 1191,[?],,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,1387,,1396,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-03,AVENOZA,,,,,,,"Joan I, Rei de Corona d’Aragó, En què forma la collita del bovatge se deu pagar e levar, promulgat 1387 - 1396"
BITECA texid 5337,,,,,Confessió del Mestre del Temple i dels frares,,Group 1,BITECA bioid 1002,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,UNIFORM_TITLE*LANGUAGE_ORIG*LLATÍ?,,,,UNIFORM_TITLE*MILESTONE_CLASS*P,,BITECA geoid 1077,,,1306,,,,,UNIFORM_TITLE*CLASS*PROSA,,UNIFORM_TITLE*RELATED_BIOCLASS*ATRIB,,BITECA bioid 3439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"es tractaria del text de la confessió arrencada als templaris a París, que fou distribuït arreu d’Europa",,2004-02-03,AVENOZA,,,,,,,"Desconegut, Confessió del Mestre del Temple i dels frares, pronunciat 1306"
BITECA texid 5338,Com s’ha d’actuar quan hi ha veu de crida contra algú,,,,,,Group 1,BITECA bioid 1189,[?],,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,,,1336,ad quem,data en què comença a reinar,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-03,AVENOZA,,,,,,,"Pere d’Aragó IV, Rei de Corona d’Aragó, Com s’ha d’actuar quan hi ha veu de crida contra algú, promulgat 1336 ad quem"
BITECA texid 5339,Per combatre el frau en aquells que s’alegren del guiatge promulgat per anar a Sardenya,,,,,,Group 1,BITECA bioid 1189,,,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,BITECA geoid 1002,,,1369-07-19,,,,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-03,AVENOZA,,,,,,,"Pere d’Aragó IV, Rei de Corona d’Aragó, Per combatre el frau en aquells que s’alegren del guiatge promulgat per anar a Sardenya, promulgat 1369-07-19"
BITECA texid 5340,Ordinació perquè els clergues no usin ofici de mercaderia ni altra art mecànica,,,,,,Group 1,BITECA bioid 1189,[?],,,,,UNIFORM_TITLE*LANGUAGE_TEXT*CATALÀ,,,,,UNIFORM_TITLE*MILESTONE_CLASS*M,,,,,,,1387,ad quem,,UNIFORM_TITLE*CLASS*PROSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-03,AVENOZA,,,,,,,"Pere d’Aragó IV, Rei de Corona d’Aragó, Ordinació perquè els clergues no usin ofici de mercaderia ni altra art mecànica, promulgat 1387 ad quem"
