GEOID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,CLASS,TYPE,LATITUDE,LONGITUDE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,RELATED_MANCLASS,RELATED_MANID,RELATED_MANVOL,RELATED_MANLOC,RELATED_MANITEM,SUBJECT_BIOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA geoid 2670,GEOGRAPHY*NAME_CLASS*U,San Martín de Valdeiglesias,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1066,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-11-23,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/San_Mart%C3%ADn_de_Valdeiglesias,Wikipedia,2018-11-22,San Martín de Valdeiglesias
BETA geoid 2671,GEOGRAPHY*NAME_CLASS*U,El Campillo de Guadarrama,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1066,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-11-25,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Casa-fuerte_de_El_Campillo,Wikipedia,2018-11-25,El Campillo de Guadarrama
BETA geoid 2672,GEOGRAPHY*NAME_CLASS*U,Navarrés,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1310,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-12-04,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/NavarꝛC3%A9s,Wikipedia,2018-12-04,Navarrés
BETA geoid 2673,GEOGRAPHY*NAME_CLASS*U,Perales,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1573,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-12-07,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Perales_(Palencia),Wikipedia,2018-12-07,Perales
BETA geoid 2674,GEOGRAPHY*NAME_CLASS*U,Clavijo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1552,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2018-12-07,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Clavijo,Wikipedia,2018-12-07,Clavijo
BETA geoid 2675,GEOGRAPHY*NAME_CLASS*U,Casasbuenas,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1090,,,,,,,,BETA bibid 4572,,,Q427980,,,,,,,,,,,,,,,,2018-12-08,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Casasbuenas,Wikipedia,2018-12-08,Casasbuenas
BETA geoid 2676,GEOGRAPHY*NAME_CLASS*U,Higares,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1090,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 4572,,,,,,,,,,,,,,,,,"Wikipedia, s.v. Mocejón: “villa despoblada que fue del señorío de los Álvarez de Toledo ”",,2018-12-13,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Mocej%C3%B3n,Wikipedia,2024-06-01,Higares
BETA geoid 2677,GEOGRAPHY*NAME_CLASS*U,Vertus,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2252,,,,,,Wikipedia,,BETA bibid 5094,,,,,,,,,,,,,,,,,,,2018-12-14,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://fr.wikipedia.org/wiki/Vertus,Wikipedia,2018-12-14,Vertus
BETA geoid 2678,GEOGRAPHY*NAME_CLASS*U,Angoulême,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1002,,,,,,,,BETA bibid 5094,,,,,,,,,,,,,,,,,,,2018-12-14,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://fr.wikipedia.org/wiki/Angoul%C3%AAme,Wikipedia,2018-12-14,Angoulême
BETA geoid 2679,GEOGRAPHY*NAME_CLASS*U,Vernes,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2680,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-01-02,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.mairie-arrigas.net/index.php/site-map/2012-03-02-07-28-31/91-vernes,Mairie Arrigas,2019-01-02,Vernes
BETA geoid 2680,GEOGRAPHY*NAME_CLASS*U,Arrigas,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*CO,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2681,,,,,,,,BETA bibid 8603,,,Q840039,,,,,,,,,,,,,,,,2019-01-02,FAULHABER,2024-06-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q840039,Wikidata,2024-03-03,Arrigas (comuna)
BETA geoid 2681,GEOGRAPHY*NAME_CLASS*U,Gard,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*DP,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1002,,,,,,,,BETA bibid 5094,,,,,,,,,,,,,,,,,,,2019-01-02,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,https://fr.wikipedia.org/wiki/Gard,Wikipédia,2019-01-02,Gard (département)
BETA geoid 2682,GEOGRAPHY*NAME_CLASS*U,La Garde,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*M,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1316,,,,,,,,BETA bibid 5094,,,,,,,,,,,,,,,,,"Wikipédia: “Cette famille eut pour berceau le château de La Garde Guérin, situé en Gévaudan (Vivarais). Elle possédait dès le xive siècle, dans l’ancien diocèse d’Uzès l’importante seigneurie de Chambonas dont elle prit le nom”",,2019-01-02,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://fr.wikipedia.org/wiki/Famille_de_La_Garde_de_Chambonas,Wikipédia,2018-01-02,La Garde (marquesado)
BETA geoid 2683,GEOGRAPHY*NAME_CLASS*U,Ardèche,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*DP,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1002,,,,,,,,BETA bibid 5094,,,,,,,,,,,,,,,,,,,2019-01-02,FAULHABER,2023-10-22,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://fr.wikipedia.org/wiki/Ard%C3%A8che_(d%C3%A9partement),Wikipédia,2019-01-02,Ardèche (département)
BETA geoid 2684,GEOGRAPHY*NAME_CLASS*U,Tineo,,,,1900.0,ca.,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1224,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-02-24,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://en.wikipedia.org/wiki/Tineo,Wikipedia,2019-02-23,Tineo
BETA geoid 2685,GEOGRAPHY*NAME_CLASS*U,Ashburnham,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*G,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2261,,,,,,Wikipedia,,BETA bibid 4653,,,,,,,,,,,,,,,,,,,2019-03-06,FAULHABER,2024-02-08,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://en.wikipedia.org/wiki/Ashburnham_and_Penhurst,Wikipedia,2019-03-06,Ashburnham (parroquia)
BETA geoid 2686,GEOGRAPHY*NAME_CLASS*U,Montemayor,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1688,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-03-07,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Montemayor,Wikipedia,2019-07-03,Montemayor
BETA geoid 2687,GEOGRAPHY*NAME_CLASS*U,Arundel,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2261,,,,,,,,BETA bibid 4653,,,,,,,,,,,,,,,,,,,2019-03-09,FAULHABER,2024-02-08,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://en.wikipedia.org/wiki/Arundel,Wikipedia,2019-03-07,Arundel
BETA geoid 2688,GEOGRAPHY*NAME_CLASS*U,Lumley Castle,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*J,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2371,,,,,,,,BETA bibid 8603,,,Q6703353,,,,,,,,,,,,,,,,2019-03-09,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q6703353,Wikidata,2024-03-09,Lumley Castle (castillo)
BETA geoid 2689,GEOGRAPHY*NAME_CLASS*U,Vila Real,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1194,,,,,,,,BETA bibid 8603,,,Q503856,,,,,,,,,,,,,,,,2019-03-10,FAULHABER,2024-02-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q503856,Wikidata,2024-02-10,Vila Real
BETA geoid 2690,GEOGRAPHY*NAME_CLASS*U,Socovos,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1607,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-03-18,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Socovos,Wikipedia,2109-03-19,Socovos
BETA geoid 2691,GEOGRAPHY*NAME_CLASS*U,San Marcos de Teruel,,,,,,,GEOGRAPHY*CLASS*E,GEOGRAPHY*TYPE*G,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1681,,,,,,,,BETA bibid 8972,,,,,,,,,,BETA insid 1087,,,,,,,Encomienda de la Orden de Santiago<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />,,2019-03-18,FAULHABER,2024-06-01,FAULHABER,,,,,San Marcos de Teruel (parroquia)
BETA geoid 2692,GEOGRAPHY*NAME_CLASS*U,Señorío de Entenza,,,,,,Wikidata,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*O,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1563,,,,,,,,BETA bibid 8603,,,Q3729178,,,,,,,,,,,,,,,,2019-03-18,FAULHABER,2024-06-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q3729178,Wikidata,2024-03-07,Señorío de Entenza (señorío)
BETA geoid 2693,GEOGRAPHY*NAME_CLASS*U,Pinseque,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1644,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-03-21,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Pinseque,Wikipedia,2019-03-21,Pinseque
BETA geoid 2694,GEOGRAPHY*NAME_CLASS*U,Alcázar de San Juan,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1669,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-03-22,FAULHABER,2024-05-09,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/AlçC3%A1zar_de_San_Juan,Wikipedia,2019-03-22,Alcázar de San Juan
BETA geoid 2695,GEOGRAPHY*NAME_CLASS*U,Pueyo,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2878,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-03-23,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Pueyo,Wikipedia,2019-03-23,Pueyo
BETA geoid 2696,GEOGRAPHY*NAME_CLASS*U,Vasto,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,,,BETA bibid 4652,,,,,,,,,,,,,,,,,,,2019-03-30,FAULHABER,2024-02-03,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://it.wikipedia.org/wiki/Vasto,Wikipedia,2019-03-30,Vasto
BETA geoid 2697,GEOGRAPHY*NAME_CLASS*U,Potenza,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,,,BETA bibid 4652,,,,,,,,,,,,,,,,,,,2019-03-30,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,https://it.wikipedia.org/wiki/Potenza_(Italia),Wikipedia,2019-03-30,Potenza
BETA geoid 2698,GEOGRAPHY*NAME_CLASS*U,Ariano,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,,,BETA bibid 8603,,,Q55000,,,,,,,,,,,,,,,,2019-03-30,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://fmg.ac/Projects/MedLands/NEAPOLITAN%20NOBILITY.htm#_Toc448490001,Medieval Lands,2019-03-30,Ariano
BETA geoid 2699,GEOGRAPHY*NAME_CLASS*U,Apice,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1029,,,,,,,,BETA bibid 8603,,,Q55848,,,,,,,,,,,,,,,,2019-03-30,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://fmg.ac/Projects/MedLands/NEAPOLITAN%20NOBILITY.htm#_Toc448490001,Medieval Lands,2019-03-30,Apice
BETA geoid 2700,GEOGRAPHY*NAME_CLASS*U,Geraci,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2421,,,,,,Wikipedia,,BETA bibid 8603,,,Q386523,,,,,,,,,,,,,,,,2019-04-01,FAULHABER,2024-02-10,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q386523,2024-,2024-02-10,Geraci
BETA geoid 2701,GEOGRAPHY*NAME_CLASS*U,Cariñena,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1644,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-01,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Cari%C3%B1ena,Wikipedia,2019-04-01,Cariñena
BETA geoid 2702,GEOGRAPHY*NAME_CLASS*U,Caltanissetta,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*C,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 2421,,,,,,,,BETA bibid 8603,,,Q3688025,,,,,,,,,,,,,,,,2019-04-01,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q3688025,Wikidata,2024-02-12,Caltanissetta (condado)
BETA geoid 2703,GEOGRAPHY*NAME_CLASS*U,Lorca,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1008,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-06,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Lorca,Wikipedia,2019-04-06,Lorca
BETA geoid 2704,GEOGRAPHY*NAME_CLASS*U,Cella,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1681,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-07,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Cella,Wikipedia,2019-04-07,Cella
BETA geoid 2705,GEOGRAPHY*NAME_CLASS*U,Avranches,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1316,,,,,,,,BETA bibid 8603,,,Q204430,,,,,,,,,,,,,,,,2019-04-07,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q204430,Wikidata,2024-02-15,Avranches
BETA geoid 2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA geoid 2707,GEOGRAPHY*NAME_CLASS*U,Vilafranca del Penedès,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1666,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-07,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Villafranca_del_Panad%C3%A9s,Wikipedia,2019-04-07,Vilafranca del Penedès
BETA geoid 2708,GEOGRAPHY*NAME_CLASS*U,Elda,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1665,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-09,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Elda,Wikipedia,2019-04-09,Elda
BETA geoid 2709,GEOGRAPHY*NAME_CLASS*U,Viota de Arba,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*H,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1644,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-10,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Biota_(Zaragoza),Wikipedia,2019-04-10,Viota de Arba (vizcondado)
BETA geoid 2710,GEOGRAPHY*NAME_CLASS*U,Cenia,,,,,,Wikipedia,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*H,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1680,,,,,,Wikipedia,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-10,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Cenia_(Tarragona),Wikipedia,2019-04-10,Cenia (vizcondado)
BETA geoid 2711,GEOGRAPHY*NAME_CLASS*U,Oristano,,,,,,{I}DHEE{/I} I:348,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1513,,,,,,,,BETA bibid 4652,I,348,Q13652,,,,,,,,,,,,,,,NAME? PART OF?,2019-04-10,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://it.wikipedia.org/wiki/Marchesato_di_Oristano,Wikipedia,2019-04-10,Oristano
BETA geoid 2712,GEOGRAPHY*NAME_CLASS*U,Goceano,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*R,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1513,,,,,,,,BETA bibid 8603,,,Q388954,,,,,,,,,,,,,,,,2019-04-10,FAULHABER,2024-02-11,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q388954,Wikidata,2024-02-11,Goceano (región)
BETA geoid 2713,GEOGRAPHY*NAME_CLASS*U,Petrès,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1310,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-11,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/PetꝛC3%A9s,Wikipedia,2019-04-11,Petrès
BETA geoid 2714,GEOGRAPHY*NAME_CLASS*U,Alcàsser,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1310,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-11,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/AlçC3%A1cer,Wikipedia,2019-04-11,Alcàsser
BETA geoid 2715,GEOGRAPHY*NAME_CLASS*U,Moixent,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1310,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-11,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Mogente,Wikipedia,2019-04-11,Moixent
BETA geoid 2716,GEOGRAPHY*NAME_CLASS*U,Onda,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1668,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-11,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Onda_(Castell%C3%B3n),Wikipedia,2019-04-11,Onda
BETA geoid 2717,GEOGRAPHY*NAME_CLASS*U,Albalat,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1681,,,,,,,,BETA bibid 8603,,,,,,,,,,,,,,,,,"Wikipedia: Existen 3 pueblos de este nombre en la provincia de Valencia: Albalat de la Ribera, Albalat dels Sorells, Albalat de Taronchers",,2019-04-11,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q956425,Wikidata,2024-06-01,Albalat
BETA geoid 2718,GEOGRAPHY*NAME_CLASS*U,Albalat dels Sorells,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1310,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,"Wikipedia: Existen 3 pueblos de este nombre en la provincia de Valencia: Albalat de la Ribera, Albalat dels Sorells, Albalat de Taronchers",,2019-04-11,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Albalat_dels_Sorells,Wikipedia,2019-04-11,Albalat dels Sorells
BETA geoid 2719,GEOGRAPHY*NAME_CLASS*U,Borriol,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1668,,,,,,,,BETA bibid 4572,,,,,,,,,,,,,,,,,,,2019-04-13,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Borriol,Wikipedia,2019-04-13,Borriol
BETA geoid 2720,GEOGRAPHY*NAME_CLASS*U,Dartmouth,,,,,,,GEOGRAPHY*CLASS*P,GEOGRAPHY*TYPE*T,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1213,,,,,,,,BETA bibid 8603,,,Q1007083,,,,,,,,,,,,,,,,2019-04-19,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://www.wikidata.org/wiki/Q1007083,Wikidata,2024-06-01,Dartmouth
BETA geoid 2721,GEOGRAPHY*NAME_CLASS*U,San Felipe,,,,,,Wikipedia,GEOGRAPHY*CLASS*N,GEOGRAPHY*TYPE*M,,,GEOGRAPHY*RELATED_GEOCLASS*P,,BETA geoid 1004,,,,,,,GEOGRAPHY*RELATED_BIBCLASS*TRA,BETA bibid 4572,,,,,,,,,,,,,,,,,Wikipedia: Nombre del santo utilizado como título en homenaje al santo patrón de Felipe V<br />,,2019-04-24,FAULHABER,2024-06-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://es.wikipedia.org/wiki/Vicente_Bacallar,Wikipedia,2024-02-03,San Felipe (marquesado)
