LIBID,NAME_CLASS,NAME,NAME_Q,NAME_BD,NAME_BDQ,NAME_ED,NAME_EDQ,NAME_BASIS,ADDRESS,CITY,STATE,COUNTRY,PCODE,PHONE,PHONE_LOC,TELEX,CONTACT_FNAME,CONTACT_LNAME,CONTACT_TITLE,CONTACT_SALUTATION,CONTACT_POSITION,CONTACT_PHONE,CONTACT_EMAIL,CONTACT_TYPE,LIBRARY_HOURS,LIBRARY_CLOSED,LIBRARY_DOCUMENTS,LIBRARY_FACILITIES,CALL_TYPE,CALL_DATE,CALL_PERSON,CALL_NOTE,LIBCODE_CLASS,LIBCODE,CLASS,TYPE,RELATED_GEOCLASS,RELATED_GEODETAIL,RELATED_GEOID,RELATED_GEOIDQ,RELATED_GEOBD,RELATED_GEOBDQ,RELATED_GEOED,RELATED_GEOEDQ,RELATED_GEOBASIS,RELATED_INSCLASS,RELATED_INSDETAIL,RELATED_INSID,RELATED_INSIDQ,RELATED_INSBD,RELATED_INSBDQ,RELATED_INSED,RELATED_INSEDQ,RELATED_INSBASIS,RELATED_BIBCLASS,RELATED_BIBID,RELATED_BIBVOL,RELATED_BIBLOC,RELATED_BIBITEM,SUBJECT_BIOID,SUBJECT_GEOID,SUBJECT_INSID,SUBJECT_SUBID,PERIOD_BD,PERIOD_BDQ,PERIOD_ED,PERIOD_EDQ,PERIOD_BASIS,NOTES,VERIFY,ENTERED,ENTERED_BY,UPDATED,UPDATED_BY,INTERNET_CLASS,INTERNET_ADDRESS,INTERNET_SERVICE,INTERNET_LASTSEEN,MONIKER
BETA libid 824,LIBRARY*NAME_CLASS*SHORT,Biblioteca,,,,,,,Palacio Nacional de Mafra,Mafra,,Portugal,2640,(351) 261 817 550,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-10-12,FAULHABER,2012-08-16,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.imc-ip.pt/pt-PT/museus_palacios/ContentDetail.aspx?id=1125,Inst. dos Museos,2011-10-12,Mafra: Biblioteca
BETA libid 825,LIBRARY*NAME_CLASS*SHORT,Pública,,,,,,,"c/ Alfonso XIII, 3",Pontevedra,Pontevedra,España,36002,986 85 08 38,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-12,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,http://rbgalicia.xunta.es/pontevedra/,Bibl. Pública Pontevedra,2011-12-11,Pontevedra: Pública
BETA libid 826,LIBRARY*NAME_CLASS*SHORT,University of Arkansas,,,,,,,,Fayetteville,AR,EE.UU.,72701,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-12-22,FAULHABER,,,,,,,Fayetteville: University of Arkansas
BETA libid 827,LIBRARY*NAME_CLASS*SHORT,Santuario de Loyola,,,,,,,Santuario de Loyola,Azpeitia,Guipúzcoa,España,20730,0034 943 025 000,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*ECCL,,,,,,,,,,,,,,,,,,,,,BETA bibid 5507,,,,,,,,,,,,,,,2011-12-23,FAULHABER,2016-04-24,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.santuariodeloyola.org/archivo--biblioteca/archivo-historico-de-loyola.html,Santuario de Loyola,2011-12-23,Azpeitia: Santuario de Loyola
BETA libid 828,LIBRARY*NAME_CLASS*SHORT,Národní knihovna,,,,,,,Klementinum 190,Praha,,Česká republika,1 110 00,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,LIBRARY*RELATED_GEOCLASS*L,,BETA geoid 2488,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 5507,,26-38,,,BETA geoid 2489,,BETA subid 1295,,,,,,,,2011-12-23,FAULHABER,2024-05-15,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,www.nkp.cz,Narodni Knihova,2011-12-23,Praha: Národní knihovna
BETA libid 829,LIBRARY*NAME_CLASS*SHORT,University of Toronto: Thomas Fisher,,,,,,,130 St. George Street,Toronto,,Canada,ON M5S 1A5,416-978-8450,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-01-03,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,www.library.utoronto.ca,U. of Toronto,2012-01-02,Toronto: University of Toronto: Thomas Fisher
BETA libid 830,LIBRARY*NAME_CLASS*SHORT,Zentralbibliothek,,,,,,,,Zürich,,Schweiz,8001,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 2237,,BETA subid 1302,,,,,,,,2012-01-03,FAULHABER,2017-07-27,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.recherche-portal.ch/primo_library/libweb/action/search.do?vid=ZAD&fromLogin=true&reset_config=true,Zb Zürich Kataloge,2017-07-27,Zürich: Zentralbibliothek
BETA libid 831,LIBRARY*NAME_CLASS*SHORT,U. of California (Music),,,,,,,,Berkeley,CA,,94720,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-08,FAULHABER,2012-03-08,FAULHABER,,,,,Berkeley: U. of California (Music)
BETA libid 832,LIBRARY*NAME_CLASS*SHORT,Els Llibres del Tirant,,,,,,,"Rambla Volart, 87 Baixos",Barcelona,,España,08041,[+34] 934 523 532,LIBRARY*PHONE_LOC*MAIN,,Albert,Roqué,,Sr. D.,,,caixa@elsllibresdeltirant.com,LIBRARY*CONTACT_TYPE*M,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,LIBRARY*RELATED_INSCLASS*CFR,,BETA insid 5220,,,,,,,,,,,,,,,,,,,,,,,2012-03-08,FAULHABER,2012-03-26,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://elsllibresdeltirant.barce.mobi/,,2012-03-08,Barcelona: Els Llibres del Tirant
BETA libid 833,LIBRARY*NAME_CLASS*CURRENT,Particular,,,,,,,,Toledo,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 5526,,674,,,,,,,,,,,,,2012-03-25,FAULHABER,2016-04-24,FAULHABER,,,,,Toledo: Particular
BETA libid 834,LIBRARY*NAME_CLASS*SHORT,Biblioteca Particular,,,,,,,,Valencia,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 5560,,,,,,,,,,,,,,,2012-03-25,FAULHABER,2016-04-24,FAULHABER,,,,,Valencia: Biblioteca Particular
BETA libid 835,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Particular,,,,,,,,España,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 5560,,,,,,,,,,,,,"Faulhaber: Según Roqué 2012-03-22 el mismo cliente particular adquirió el MS de la {I}Historia de Enrique IV{/I} de Diego Enríquez de Castillo y el ejemplar de la ed. de Sevilla, 1500-05-24 de los {I}Claros varones{/I} y cartas de Hernando del Pulgar",,2012-03-26,FAULHABER,2016-04-24,FAULHABER,,,,,España: Biblioteca Particular
BETA libid 836,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Particular,,,,,,,,España,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 5560,,,,,,,,,,,,,Faulhaber: Según Roqué 2012-03-21 este particular adquirió los MSS de carta de los Moros de Málaga a Fernando V y la respuesta de éste,,2012-03-26,FAULHABER,2020-11-25,FAULHABER,,,,,España: Biblioteca Particular
BETA libid 837,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Particular,,,,,,,,España,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 5560,,,,,,,,,,,,,"Roqué 2012-03-21: Se encuentra el ejemplar de la ed. de las {I}Siete partidas{/I} de Sevilla, 1491-10-25 “en una biblioteca particular”",,2012-03-26,FAULHABER,2016-04-24,FAULHABER,,,,,España: Biblioteca Particular
BETA libid 838,LIBRARY*NAME_CLASS*CURRENT,Biblioteca Particular,,,,,,,,España,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 5560,,,,,,,,,,,,,"Roqué 2012-03-21: El ejemplar de la {I}Suma de confesión defecerunt{/I} de Antonino de Pierozzi (Zaragoza, 1492-07-31) “se encuentra en una biblioteca particular”",,2012-03-26,FAULHABER,2016-01-17,FAULHABER,,,,,España: Biblioteca Particular
BETA libid 839,LIBRARY*NAME_CLASS*SHORT,Museo Dinastía Vivanco,,,,,,,Crta. Nacional 232,Briones,La Rioja,España,26330,941.32.23.05,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,2012-04-08,FAULHABER,2016-12-01,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://docs.dinastiavivanco.com/web/,Museo Dinastía Vivanco,2012-04-08,Briones: Museo Dinastía Vivanco
BETA libid 840,LIBRARY*NAME_CLASS*SHORT,University,,,,,,,Hillhead Street,Glasgow,,United Kingdom,G12 8QE,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 2543,,BETA subid 1293,,,,,,,,2012-04-10,FAULHABER,2016-11-29,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.gla.ac.uk/services/library/,U. of Glasgow,2012-04-10,Glasgow: University
BETA libid 841,LIBRARY*NAME_CLASS*SHORT,Bibliothèque d’Étude et Patrimonie,,,,,,,"1, allée Jacques Chaban Delmas",Toulouse,,France,31 506 CEDEX 5,05 62 27 66 66,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-11,FAULHABER,2015-11-25,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bibliotheque.toulouse.fr/accueil_perigord.html,Toulouse Bibliotheque,2012-04-11,Toulouse: Bibliothèque d’Étude et Patrimonie
BETA libid 842,LIBRARY*NAME_CLASS*SHORT,Gutenberg-Museum,,,,,,,Liebfrauenplatz 5,Mainz,Rheinland-Pfalz,Deutschland,55116,06131/12-25 03,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-04-16,FAULHABER,2012-04-16,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.gutenberg-museum.de/,Gutenberg-Museum,2012-04-17,Mainz: Gutenberg-Museum
BETA libid 843,LIBRARY*NAME_CLASS*SHORT,University: Cadbury,,,,,,,Edgbaston,Birmingham,,UK,B15 2TT,v+44 (0) 121 414 5839,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,BETA bibid 5648,,,,,,,,,,,,,,,2012-05-13,FAULHABER,2015-04-03,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.birmingham.ac.uk/facilities/cadbury/documents/srg/medieval-manuscripts.pdf,U. of Birmingham,2015-04-03,Birmingham: University: Cadbury
BETA libid 844,LIBRARY*NAME_CLASS*SHORT,Les Enluminures,,,,,,,Le Louvre des Antiquaires,Paris,,France,75001,(33) 01 42 60 15 58,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*BKDL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1002,,BETA subid 1289,,,,,,"URL: http://www.textmanuscripts.com/index.php<br /><br />www.lesenluminures.com <br /><br />EMA: info@lesenluminures.com <br /><br />Les Enluminures, LTD. <br />2970 North Lake ShoreDrive <br />Chicago, IL 60657<br />tel: (773) 929 5986 <br />fax: (773) 528 3976<br />by appointment only <br /><br />Les Enluminures <br />Le Louvre des Antiquaires <br />2, place du Palais-Royal <br />75001 Paris <br />tel: (33) 01 42 60 15 58<br />fax: (33) 01 40 15 00 25",,2012-05-20,FAULHABER,2016-11-25,FAULHABER,,,,,Paris: Les Enluminures
BETA libid 845,LIBRARY*NAME_CLASS*SHORT,Perea Rodríguez,,,,,,,"Travesía Jardines, 8",Novés,Toledo,España,45519,0034639079174,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"El prof. Perea Rodríguez enviará gustoso por correo electrónico cualquier material en formato PDF que se encuentre en su biblioteca, siempre que no contravenga cualquier tipo de derechos de autor",,2012-05-27,PEREA,2015-11-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,o.perea.r@gmail.com,Gmail,,Novés: Perea Rodríguez
BETA libid 846,LIBRARY*NAME_CLASS*SHORT,Národní archiv,,,,,,,Milady Horákové 133,Praha,,Česká republika,"4 - Chodovec, 149 01",+420 974 811 111,LIBRARY*PHONE_LOC*MAIN,,Juan,Provecho,P.,Reverendo Padre,,257 530 556,osaprag@augustiniani.cz,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,BETA bibid 5691,,25-26,,,BETA geoid 2489,,BETA subid 1295,,,,,,Archer 2012-07-23: “,,2012-07-16,FAULHABER,2024-01-29,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.nacr.cz/eindex.htm,Archivos nacionales,2012-07-15,Praha: Národní archiv
BETA libid 847,LIBRARY*NAME_CLASS*SHORT,Denison University,,,,,,,400 West Loop,Granville,Ohio,,43023,,,,Heather,Lyle,,,Special Collections Librarian,,lyleh@denison.edu,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-28,FAULHABER,2012-09-29,FAULHABER,,,,,Granville: Denison University
BETA libid 848,LIBRARY*NAME_CLASS*SHORT,Ohio University,,,,,,,30 Park Place,Athens,Ohio,,45701,,,,Judith,Connick,,,Special Collections Librarian,,connick@ohio.edu,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-28,FAULHABER,,,,,,,Athens: Ohio University
BETA libid 849,LIBRARY*NAME_CLASS*SHORT,Western Michigan University,,,,,,,1903 W. Michigan Avenue,Kalamazoo,Michigan,,49008-5353,,,,Neil,Chase,,,Special Collections Librarian,,neil.chase@wmich.edu,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-28,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*EMA,lib-rbr@wmich.edu,Rare Book Room,2012,Kalamazoo: Western Michigan University
BETA libid 850,LIBRARY*NAME_CLASS*SHORT,Miami University,,,,,,,151 South Campus Avenue,Oxford,Ohio,,45056,,,,Kimberly,Tully,,,Special Collections Librarian,,tullykk@miamioh.edu,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-28,FAULHABER,,,,,,,Oxford: Miami University
BETA libid 851,LIBRARY*NAME_CLASS*SHORT,St. Louis Public Library,,,,,,,1301 Olive Street,St. Louis,Missouri,,63103,,,,Amanda,Bahr-Evola,,,,,aevola@slpl.org.,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-28,FAULHABER,2012-09-29,FAULHABER,,,,,St. Louis: St. Louis Public Library
BETA libid 852,LIBRARY*NAME_CLASS*SHORT,Taylor Institution,,,,,,,St Giles,Oxford,,United Kingdom,OX1 3NA,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 2543,,BETA subid 1293,,,,,,Una de las bibliotecas componentes de la Bodleian,,2012-11-13,FAULHABER,2016-11-26,FAULHABER,,,,,Oxford: Taylor Institution
BETA libid 853,LIBRARY*NAME_CLASS*SHORT,Archivo de Indias (AGI),,,,,,,Edificio de la Lonja,Sevilla,Sevilla,España,41071,(34) 95 450 05 28,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,0800-1500 l-v 09-16 hasta 06-15,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-10,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,http://www.mcu.es/archivos/MC/AGI/index.html,AGI,2012-12-10,Sevilla: Archivo de Indias (AGI)
BETA libid 854,LIBRARY*NAME_CLASS*SHORT,Aubá Forcada,,,,,,,,Zaragoza,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 1218,,xxiii,,BETA bioid 6808,,,,,,,,,Gran Enciclopedia Aragonesa: Parte de la Farmacia Aubá en Zaragoza.<br /><br />Murió Enrique Aubá Forcada en 2007.,,2013-01-09,FAULHABER,2016-04-24,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.enciclopedia-aragonesa.com/voz.asp?voz_id=1575,Gran Enciclopedia Araogonesa,,Zaragoza: Aubá Forcada
BETA libid 855,LIBRARY*NAME_CLASS*SHORT,Wellcome,,,,,,,183 Euston Road,London,,,NW 2BE,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-09,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,http://library.wellcome.ac.uk/,Wellcome Library,2013-01-09,London: Wellcome
BETA libid 856,LIBRARY*NAME_CLASS*SHORT,Grolier Club,,,,,,,,New York,NY,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-01-23,FAULHABER,2015-11-12,FAULHABER,,,,,New York: Grolier Club
BETA libid 857,LIBRARY*NAME_CLASS*SHORT,Instituto Séneca,,,,,,,,Córdoba,Córdoba,España,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,BETA bibid 3952,,,,,BETA geoid 1004,,BETA subid 1304,,,,,,,,2013-01-23,FAULHABER,2016-11-29,FAULHABER,,,,,Córdoba: Instituto Séneca
BETA libid 858,LIBRARY*NAME_CLASS*SHORT,U. of Virginia,,,,,,,P.O. Box 400113,Charlottesville,VA,,22904-4113,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-24,FAULHABER,,,,,,,Charlottesville: U. of Virginia
BETA libid 859,LIBRARY*NAME_CLASS*SHORT,Texas A & M,,,,,,,,College Station,TX,,77843,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-02-28,FAULHABER,2014-01-18,FAULHABER,,,,,College Station: Texas A & M
BETA libid 860,LIBRARY*NAME_CLASS*SHORT,Institut de France,,,,,,,,Paris,,France,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1002,,BETA subid 1289,,,,,,,,2013-03-08,FAULHABER,2016-11-25,FAULHABER,,,,,Paris: Institut de France
BETA libid 861,LIBRARY*NAME_CLASS*SHORT,Biblioteca de Castilla y León,,,,,,,"Plaza de la Trinidad, 2",Valladolid,Valladolid,,47003,983 35 85 99,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-08,FAULHABER,2023-02-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bibliotecas.jcyl.es/web/jcyl/BibliotecaValladolid/es/Plantilla66y33/1276515979208/_/_/_,Educación y Cultura,2013-03-08,Valladolid: Biblioteca de Castilla y León
BETA libid 862,LIBRARY*NAME_CLASS*SHORT,U. of Arizona,,,,,,,1510 East University Boulevard,Tucson,AZ,,85721-0055,520.621-6406,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-13,FAULHABER,2013-06-13,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.library.arizona.edu/,U. of Arizona Libraries,2013-06-13,Tucson: U. of Arizona
BETA libid 863,LIBRARY*NAME_CLASS*SHORT,A M,,,,,,,"Sánchez de Feria, 6",Córdoba,Córdoba,España,14003,+34 957 20 35 70,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,LIBRARY*RELATED_BIBCLASS*CAT,BETA bibid 6047,,,,,,,,,,,,,,,2013-07-16,FAULHABER,2016-04-02,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://archivo.ayuncordoba.es/,Ayuntamiento de C’ordoba,2013-07-22,Córdoba: A M
BETA libid 864,LIBRARY*NAME_CLASS*SHORT,Universitat,,,,,,,,Girona,Girona,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-08-08,FAULHABER,2013-08-08,FAULHABER,,,,,Girona: Universitat
BETA libid 865,LIBRARY*NAME_CLASS*SHORT,Duque de Béjar,,,,,,,,Béjar,,,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,BETA bibid 5924,,259,,,,,,,,,,,¿{I}Nunc{/I}? Se cita como fuente de una cédula de Juan II de 1450-04-18 en 1835<br />,,2013-08-14,FAULHABER,2016-04-24,FAULHABER,,,,,Béjar: Duque de Béjar
BETA libid 866,LIBRARY*NAME_CLASS*SHORT,Bibliothèque,,,,,,,Promenade des Bastions 1,Genève,,Suisse,CH-1211 Genève 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 2237,,BETA subid 1302,,,,,,,,2013-09-29,FAULHABER,2016-11-29,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.ville-ge.ch/bge/,Bibl. de Genève,2013-09-29,Genève: Bibliothèque
BETA libid 867,LIBRARY*NAME_CLASS*CURRENT,Archivo Municipal de Avilés,,,,,,,Palacio de Valdecarzana,Avilés,,,33401,985510667,LIBRARY*PHONE_LOC*MAIN,,Covadonga,Cienfuegos Álvarez,,,,,,,lunes - viernes 0900 - 1300,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-16,FAULHABER,2023-02-12,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,https://archivosdeasturias.info/feaa/action/detalle?buttons[2]=loadDetailArchivo&idTipo=1117,Gobierno de Asturias,2023-01-12,Avilés: Archivo Municipal
BETA libid 868,LIBRARY*NAME_CLASS*SHORT,Nacional,,,,,,,,La Habana,,Cuba,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-15,FAULHABER,,,,,,,La Habana: Nacional
BETA libid 869,LIBRARY*NAME_CLASS*SHORT,Nacional,,,,,,,Calle 24 5-60,Bogotá,,Colombia,,(57+1) 381 6464,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,l-v 0800-1800,,,,LIBRARY*CALL_TYPE*V,2015-12-26,María Morrás,Para cerciorarse sobre los incunables de la BNC,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-15,FAULHABER,2016-01-04,FAULHABER,UNIVERSAL*INTERNET_CLASS*EMA,bnc@bibliotecanacional.gov.co,BN Colombia,2016-01-04,Bogotá: Nacional
BETA libid 870,LIBRARY*NAME_CLASS*SHORT,Colegio de México,,,,,,,,México,,México,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BETA geoid 1020,,BETA subid 1300,,,,,,,,2014-01-15,FAULHABER,2016-11-29,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://biblioteca.colmex.mx/,Colegio de México,2014-02-04,México: Colegio de México
BETA libid 871,LIBRARY*NAME_CLASS*SHORT,Colegio Nacional,,,,,,,Bolivar 263,Buenos Aires,,Argentina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-15,FAULHABER,,,UNIVERSAL*INTERNET_CLASS*URL,http://www.cnba.uba.ar/colegio,Colegio Nacional de Buenos Aires,2014-01-14,Buenos Aires: Colegio Nacional
BETA libid 872,LIBRARY*NAME_CLASS*SHORT,Nacional [BNC],,,,,,,,Santiago,,Chile,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-15,FAULHABER,2014-03-05,FAULHABER,UNIVERSAL*INTERNET_CLASS*URL,http://www.bibliotecanacional.cl/Vistas_Publicas/publicHome/homePublic.aspx?idInstitucion=68,Biblioteca Nacional,2014-01-15,Santiago: Nacional [BNC]
BETA libid 873,LIBRARY*NAME_CLASS*SHORT,University of Miamii (Richter),,,,,,,,Coral Gables,FL,33124,,,,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PRIV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-15,FAULHABER,,,,,,,Coral Gables: University of Miamii (Richter)
BETA libid 874,LIBRARY*NAME_CLASS*SHORT,Williams College (Sawyer),,,,,,,"Stetson Hall, 26 Hopkins Hall Drive",Williamstown,MA,,01267,413-597-2501,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Incluye la Chapin Library (libid 378), que guarda los libros raros",,2014-01-15,FAULHABER,2022-11-04,FAULHABER,,,,,Williamstown: Williams College (Sawyer)
BETA libid 875,LIBRARY*NAME_CLASS*SHORT,Universitat Pompeu Fabra,,,,,,,"Pau Claris, 121",Barcelona,,,08009,934870301,LIBRARY*PHONE_LOC*MAIN,,,,,,,,,,,,,,,,,,,,LIBRARY*CLASS*PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-01-15,FAULHABER,2015-08-28,FAULHABER,,,,,Barcelona: Universitat Pompeu Fabra
