qid,Les,ItemDescription
https://database.factgrid.de/entity/Q356959,Villanueva del Pardillo,
https://database.factgrid.de/entity/Q356961,Villanueva del Rebollar,
https://database.factgrid.de/entity/Q356960,Villanueva del Rebollar de la Sierra,
https://database.factgrid.de/entity/Q356962,Villanueva del Rey,
https://database.factgrid.de/entity/Q356963,Villanueva del Río Segura,
https://database.factgrid.de/entity/Q356964,Villanueva del Río y Minas,
https://database.factgrid.de/entity/Q356965,"Villanueva del Rosario, Spain",
https://database.factgrid.de/entity/Q356966,Villanueva del Trabuco,
https://database.factgrid.de/entity/Q356967,Villanueva Mesía,
https://database.factgrid.de/entity/Q356968,Villanueva y Paragís,
https://database.factgrid.de/entity/Q356976,Villanuño de Valdavia,
https://database.factgrid.de/entity/Q356977,Villaobispo de Otero,
https://database.factgrid.de/entity/Q356978,Villaornate y Castro,
https://database.factgrid.de/entity/Q356979,Villapalacios,
https://database.factgrid.de/entity/Q356980,Villapañada,
https://database.factgrid.de/entity/Q356981,Villapedre,
https://database.factgrid.de/entity/Q356982,Villapene,
https://database.factgrid.de/entity/Q356983,Villaperi,
https://database.factgrid.de/entity/Q356984,Villaprovedo,
https://database.factgrid.de/entity/Q356985,Villaquejida,
https://database.factgrid.de/entity/Q356986,Villaquilambre,
https://database.factgrid.de/entity/Q356987,Villaquirán de la Puebla,
https://database.factgrid.de/entity/Q356988,Villaquirán de los Infantes,
https://database.factgrid.de/entity/Q357027,Viḷḷar,
https://database.factgrid.de/entity/Q356989,Villar (Muros),
https://database.factgrid.de/entity/Q356990,Villar (Santolaya),
https://database.factgrid.de/entity/Q356991,Villar de Argañán,
https://database.factgrid.de/entity/Q356992,Villar de Cañas,
https://database.factgrid.de/entity/Q356993,Villar de Ciervo,
https://database.factgrid.de/entity/Q356994,Villar de Cobeta,
https://database.factgrid.de/entity/Q356995,Villar de Corneja,
https://database.factgrid.de/entity/Q356996,Villar de Cuevas,
https://database.factgrid.de/entity/Q356997,Villar de Domingo García,
https://database.factgrid.de/entity/Q356998,Villar de Fallaves,
https://database.factgrid.de/entity/Q356999,Villar de Gallimazo,
https://database.factgrid.de/entity/Q357000,Villar de la Encina,
https://database.factgrid.de/entity/Q357001,Villar de la Yegua,
https://database.factgrid.de/entity/Q357002,Villar de los Navarros,
https://database.factgrid.de/entity/Q357003,Villar de Olalla,
https://database.factgrid.de/entity/Q357004,Villar de Peralonso,
https://database.factgrid.de/entity/Q357005,Villar de Plasencia,
https://database.factgrid.de/entity/Q357006,Villar de Rena,
https://database.factgrid.de/entity/Q357007,Villar de Samaniego,
https://database.factgrid.de/entity/Q357008,Villar de Sapos,
https://database.factgrid.de/entity/Q357009,Villar de Torre,
https://database.factgrid.de/entity/Q357010,Viḷḷar de Vildas,
https://database.factgrid.de/entity/Q357011,Villar del Ala,
https://database.factgrid.de/entity/Q357012,Villar del Arzobispo,
https://database.factgrid.de/entity/Q357013,Villar del Buey,
https://database.factgrid.de/entity/Q357014,Villar del Campo,
https://database.factgrid.de/entity/Q357015,Villar del Cobo,
https://database.factgrid.de/entity/Q357016,Villar del Humo,
https://database.factgrid.de/entity/Q357017,Villar del Infantado,
https://database.factgrid.de/entity/Q357018,Villar del Maestre,
https://database.factgrid.de/entity/Q357019,Villar del Olmo,
https://database.factgrid.de/entity/Q357020,Villar del Pedroso,
https://database.factgrid.de/entity/Q357021,Villar del Pozo,
https://database.factgrid.de/entity/Q357022,Villar del Rey,
https://database.factgrid.de/entity/Q357023,Villar del Río,
https://database.factgrid.de/entity/Q357024,Villar del Salz,
https://database.factgrid.de/entity/Q357025,Villar del Saz de Navalón,
https://database.factgrid.de/entity/Q357026,Villar y Velasco,
https://database.factgrid.de/entity/Q357028,Villaralbo,
https://database.factgrid.de/entity/Q357029,Villaralto,
https://database.factgrid.de/entity/Q357030,Villarán,
https://database.factgrid.de/entity/Q357031,Villarcayo de Merindad de Castilla la Vieja,
https://database.factgrid.de/entity/Q357032,Villardeciervos,
https://database.factgrid.de/entity/Q357033,Villardefrades,
https://database.factgrid.de/entity/Q357034,Villardeveyo,
https://database.factgrid.de/entity/Q357035,Villardiegua de la Ribera,
https://database.factgrid.de/entity/Q357036,Villárdiga,
https://database.factgrid.de/entity/Q357037,Villardompardo,
https://database.factgrid.de/entity/Q357038,Villardondiego,
https://database.factgrid.de/entity/Q357039,Villarede,
https://database.factgrid.de/entity/Q357050,Villarejo,
https://database.factgrid.de/entity/Q357051,Villarejo,
https://database.factgrid.de/entity/Q357040,Villarejo de Fuentes,
https://database.factgrid.de/entity/Q357041,Villarejo de la Peñuela,
https://database.factgrid.de/entity/Q357042,Villarejo de Medina,
https://database.factgrid.de/entity/Q357043,Villarejo de Montalbán,
https://database.factgrid.de/entity/Q357044,Villarejo de Órbigo,
https://database.factgrid.de/entity/Q357045,Villarejo de Salvanés,
https://database.factgrid.de/entity/Q357046,Villarejo del Espartal,
https://database.factgrid.de/entity/Q357047,Villarejo del Valle,
https://database.factgrid.de/entity/Q357048,Villarejo Seco,
https://database.factgrid.de/entity/Q357049,Villarejo-Periesteban,
https://database.factgrid.de/entity/Q357052,Villares de Jadraque,
https://database.factgrid.de/entity/Q357053,Villares de la Reina,
https://database.factgrid.de/entity/Q357054,Villares de Órbigo,
https://database.factgrid.de/entity/Q357055,Villares de Yeltes,
https://database.factgrid.de/entity/Q357056,Villares del Saz,
https://database.factgrid.de/entity/Q357057,Villargordo del Cabriel,
https://database.factgrid.de/entity/Q357058,Villargusán,
https://database.factgrid.de/entity/Q357059,Villariezo,
https://database.factgrid.de/entity/Q357060,Villarín (A Roda),
https://database.factgrid.de/entity/Q357061,Villarino de los Aires,
https://database.factgrid.de/entity/Q357062,Villarino Tras la Sierra,
https://database.factgrid.de/entity/Q357063,Villariños y Castañoso,
https://database.factgrid.de/entity/Q357064,Villarluengo,
https://database.factgrid.de/entity/Q357065,Villarmayor,
https://database.factgrid.de/entity/Q357066,Villarmental,
https://database.factgrid.de/entity/Q357067,Villarmentero de Campos,
https://database.factgrid.de/entity/Q357068,Villarmentero de Esgueva,
https://database.factgrid.de/entity/Q357069,Villarmuerto,
https://database.factgrid.de/entity/Q357070,Villarpedre,
https://database.factgrid.de/entity/Q357071,Villarquemado,
https://database.factgrid.de/entity/Q357072,Villarrabé,
https://database.factgrid.de/entity/Q357073,Villarramiel,
https://database.factgrid.de/entity/Q357074,Villarrando,
https://database.factgrid.de/entity/Q357075,Villarrasa,
https://database.factgrid.de/entity/Q357076,Villarreal de Huerva,
https://database.factgrid.de/entity/Q357077,Villarreal de San Carlos,
https://database.factgrid.de/entity/Q357078,Villarrín de Campos,
https://database.factgrid.de/entity/Q92940,Villarrobledo,
https://database.factgrid.de/entity/Q357079,Villarrodrigo,
https://database.factgrid.de/entity/Q357080,Villarroya de la Sierra,
https://database.factgrid.de/entity/Q357081,Villarroya de los Pinares,
https://database.factgrid.de/entity/Q357082,Villarroya del Campo,
https://database.factgrid.de/entity/Q357083,"Villarroya, La Rioja",
https://database.factgrid.de/entity/Q357084,Villarrubia de los Ojos,
https://database.factgrid.de/entity/Q357085,Villarrubia de Santiago,
https://database.factgrid.de/entity/Q357086,Villarrubín,
https://database.factgrid.de/entity/Q357087,Villarrubio,
https://database.factgrid.de/entity/Q357091,Villarta,
https://database.factgrid.de/entity/Q357088,Villarta de los Montes,
https://database.factgrid.de/entity/Q357089,Villarta de San Juan,
https://database.factgrid.de/entity/Q357090,Villarta-Quintana,
https://database.factgrid.de/entity/Q357092,Villas de la Ventosa,
https://database.factgrid.de/entity/Q357093,Villasabariego,
https://database.factgrid.de/entity/Q357094,Villasana de Mena,
https://database.factgrid.de/entity/Q357095,Villasandino,
https://database.factgrid.de/entity/Q357096,Villasante,
https://database.factgrid.de/entity/Q357097,Villasarracino,
https://database.factgrid.de/entity/Q357098,Villasayas,
https://database.factgrid.de/entity/Q357100,Villasbuenas,
https://database.factgrid.de/entity/Q357099,Villasbuenas de Gata,
https://database.factgrid.de/entity/Q357101,Villasdardo,
https://database.factgrid.de/entity/Q357106,Villaseca,
https://database.factgrid.de/entity/Q357102,Villaseca de Arciel,
https://database.factgrid.de/entity/Q357103,Villaseca de Henares,
https://database.factgrid.de/entity/Q357104,Villaseca de la Sagra,
https://database.factgrid.de/entity/Q357105,Villaseca de Uceda,
https://database.factgrid.de/entity/Q357107,Villaseco de los Gamitos,
https://database.factgrid.de/entity/Q357108,Villaseco de los Reyes,
https://database.factgrid.de/entity/Q357109,Villaseco del Pan,
https://database.factgrid.de/entity/Q357110,Villaselán,
https://database.factgrid.de/entity/Q357111,Villasequilla,
https://database.factgrid.de/entity/Q357112,Villasexmir,
https://database.factgrid.de/entity/Q357113,Villasidro,
https://database.factgrid.de/entity/Q357114,Villasila de Valdavia,
https://database.factgrid.de/entity/Q357115,Villasrubias,
https://database.factgrid.de/entity/Q357116,Villastar,
https://database.factgrid.de/entity/Q357117,Villasur de Herreros,
https://database.factgrid.de/entity/Q357118,Villatarás,
https://database.factgrid.de/entity/Q357119,Villategil,
https://database.factgrid.de/entity/Q357120,Villatobas,
https://database.factgrid.de/entity/Q357121,Villatoro,
https://database.factgrid.de/entity/Q357122,Villatorres,
https://database.factgrid.de/entity/Q357123,Villatoya,
https://database.factgrid.de/entity/Q357124,Viḷḷatresmil,
https://database.factgrid.de/entity/Q357125,Villatuelda,
https://database.factgrid.de/entity/Q357126,Villatuerta,
https://database.factgrid.de/entity/Q357127,Villaturde,
https://database.factgrid.de/entity/Q357128,Villaturiel,
https://database.factgrid.de/entity/Q357129,Villaumbrales,
https://database.factgrid.de/entity/Q357130,Viḷḷaunel,
https://database.factgrid.de/entity/Q357131,Villaute,
https://database.factgrid.de/entity/Q357132,Villava-Atarrabia,
https://database.factgrid.de/entity/Q357133,Villavaler,
https://database.factgrid.de/entity/Q357134,Villavaliente,
https://database.factgrid.de/entity/Q357135,Villavaquerín,
https://database.factgrid.de/entity/Q357136,Villavaser,
https://database.factgrid.de/entity/Q357137,Villavega de Aguilar,
https://database.factgrid.de/entity/Q357138,Villavelayo,
https://database.factgrid.de/entity/Q357139,Villavellid,
https://database.factgrid.de/entity/Q357140,Villavendimio,
https://database.factgrid.de/entity/Q357153,Villaverde,
https://database.factgrid.de/entity/Q357141,Villaverde de Arcayos,
https://database.factgrid.de/entity/Q357142,Villaverde de Guareña,
https://database.factgrid.de/entity/Q357143,Villaverde de Íscar,
https://database.factgrid.de/entity/Q357144,Villaverde de Medina,
https://database.factgrid.de/entity/Q357145,Villaverde de Montejo,
https://database.factgrid.de/entity/Q357146,Villaverde de Rioja,
https://database.factgrid.de/entity/Q357147,Villaverde del Ducado,
https://database.factgrid.de/entity/Q357148,Villaverde del Monte,
https://database.factgrid.de/entity/Q357149,Villaverde del Río,
https://database.factgrid.de/entity/Q357150,Villaverde La Marina,
https://database.factgrid.de/entity/Q357151,Villaverde y Pasaconsol,
https://database.factgrid.de/entity/Q357152,Villaverde-Mogina,
https://database.factgrid.de/entity/Q357154,Villaveta,
https://database.factgrid.de/entity/Q357155,Villaveza de Valverde,
https://database.factgrid.de/entity/Q357156,Villaveza del Agua,
https://database.factgrid.de/entity/Q357157,Villavicencio de los Caballeros,
https://database.factgrid.de/entity/Q357162,Villaviciosa,
https://database.factgrid.de/entity/Q357165,Villaviciosa,
https://database.factgrid.de/entity/Q357164,Villaviciosa,
https://database.factgrid.de/entity/Q357163,Villaviciosa,
https://database.factgrid.de/entity/Q357158,Villaviciosa de Córdoba,
https://database.factgrid.de/entity/Q357159,Villaviciosa de Odón,
https://database.factgrid.de/entity/Q357160,Villaviciosa de San Miguel,
https://database.factgrid.de/entity/Q357161,Villaviciosa de Tajuña,
https://database.factgrid.de/entity/Q357166,Villavieja de Yeltes,
https://database.factgrid.de/entity/Q357167,Villavieja del Lozoya,
https://database.factgrid.de/entity/Q357168,Villaviudas,
https://database.factgrid.de/entity/Q357169,Viḷḷayana,
https://database.factgrid.de/entity/Q357170,Villayerno Morquillas,
https://database.factgrid.de/entity/Q357171,Villayón,
https://database.factgrid.de/entity/Q357172,Villayón,
https://database.factgrid.de/entity/Q357173,Villazala,
https://database.factgrid.de/entity/Q357174,Villazanzo de Valderaduey,
https://database.factgrid.de/entity/Q357175,Villazon,
https://database.factgrid.de/entity/Q357176,Villazopeque,
https://database.factgrid.de/entity/Q357177,Villegas,
https://database.factgrid.de/entity/Q357178,Villeguillo,
https://database.factgrid.de/entity/Q357180,Villel,
https://database.factgrid.de/entity/Q357179,Villel de Mesa,
https://database.factgrid.de/entity/Q92941,Villena,
https://database.factgrid.de/entity/Q357181,Villerías de Campos,
https://database.factgrid.de/entity/Q357182,"Villestro, Santiago de Compostela",
https://database.factgrid.de/entity/Q357183,Villodre,
https://database.factgrid.de/entity/Q357184,Villodrigo,
https://database.factgrid.de/entity/Q357185,Villoldo,
https://database.factgrid.de/entity/Q357186,Víllora,
https://database.factgrid.de/entity/Q357187,Villores,
https://database.factgrid.de/entity/Q357189,Villoria,
https://database.factgrid.de/entity/Q357188,Villoria,
https://database.factgrid.de/entity/Q357190,Villoruebo,
https://database.factgrid.de/entity/Q357191,Villoruela,
https://database.factgrid.de/entity/Q357192,Villoslada de Cameros,
https://database.factgrid.de/entity/Q357193,Villota del Páramo,
https://database.factgrid.de/entity/Q357194,Villovieco,
https://database.factgrid.de/entity/Q357195,Villuarrí,
https://database.factgrid.de/entity/Q357196,Viloalle,
https://database.factgrid.de/entity/Q357197,Vilobí d'Onyar,
https://database.factgrid.de/entity/Q357198,Vilobí del Penedès,
https://database.factgrid.de/entity/Q357199,Viloíde,
https://database.factgrid.de/entity/Q357200,Viloira (San Martiño),
https://database.factgrid.de/entity/Q357201,Vilopriu,
https://database.factgrid.de/entity/Q357204,Viloria,
https://database.factgrid.de/entity/Q357202,Viloria (Castropodame),
